"DateTime";"TL2.SP.AN2L_TCONT_CORRIENTE_REAL_CAJA3";"TL2.SP.AN2L_TCONT_CORRIENTE_REAL_CAJA4";"TL2.SP.AN2L_TCONT_CORRIENTE_REAL_CAJA5";"TL2.SP.AN2L_TCONT_CORRIENTE_REAL_CAJA6";"TL2.SP.AN2L_TCONT_CORRIENTE_REAL_CAJA7"
"15/05/23 22:11:23.186";329;12;0;3;578
"15/05/23 22:11:27.867";280;103;23;24;72
"15/05/23 22:11:29.753";246;125;209;269;37
"15/05/23 22:11:34.133";249;100;134;289;432
"15/05/23 22:11:39.329";282;95;141;264;503
"15/05/23 22:11:40.644";290;100;152;256;502
"15/05/23 22:11:47.025";302;117;156;286;510
"15/05/23 22:11:49.196";284;120;162;295;524
"15/05/23 22:11:53.906";25;95;168;302;540
"15/05/23 22:11:57.936";23;7;153;312;554
"15/05/23 22:12:00.798";23;13;0;0;566
"15/05/23 22:12:03.594";43;23;23;24;89
"15/05/23 22:12:07.664";20;6;11;10;36
"15/05/23 22:12:09.327";25;6;8;24;36
"15/05/23 22:12:14.956";275;12;8;25;35
"15/05/23 22:12:18.282";254;107;23;25;36
"15/05/23 22:12:22.663";256;115;210;276;37
"15/05/23 22:12:24.182";257;98;131;294;458
"15/05/23 22:12:30.253";279;97;139;275;513
"15/05/23 22:12:31.031";288;98;156;284;511
"15/05/23 22:12:37.454";305;99;161;273;519
"15/05/23 22:12:38.919";272;120;166;291;530
"15/05/23 22:12:43.395";26;92;177;298;546
"15/05/23 22:12:47.338";41;12;157;312;563
"15/05/23 22:12:50.303";20;6;0;1;573
"15/05/23 22:12:53.314";40;24;29;25;89
"15/05/23 22:12:57.103";261;26;12;29;37
"15/05/23 22:13:00.478";273;100;9;28;37
"15/05/23 22:13:03.924";251;111;209;264;36
"15/05/23 22:13:07.377";269;90;136;291;446
"15/05/23 22:13:12.744";273;111;139;281;506
"15/05/23 22:13:14.912";288;93;155;273;507
"15/05/23 22:13:20.510";305;94;159;275;511
"15/05/23 22:13:24.217";317;98;165;288;523
"15/05/23 22:13:27.858";28;91;180;294;543
"15/05/23 22:13:29.661";44;7;164;312;557
"15/05/23 22:13:32.782";40;21;0;4;576
"15/05/23 22:13:35.674";21;25;29;22;86
"15/05/23 22:13:41.719";264;22;24;11;37
"15/05/23 22:13:42.981";246;99;9;28;34
"15/05/23 22:13:46.939";282;113;211;8;34
"15/05/23 22:13:50.299";251;114;135;286;337
"15/05/23 22:13:54.653";282;114;140;274;503
"15/05/23 22:13:59.902";292;112;154;270;514
"15/05/23 22:14:02.591";295;113;159;283;514
"15/05/23 22:14:04.672";307;115;162;294;524
"15/05/23 22:14:11.098";25;96;173;298;540
"15/05/23 22:14:14.037";42;11;179;299;552
"15/05/23 22:14:17.628";19;20;0;285;564
"15/05/23 22:14:20.541";260;20;31;0;190
"15/05/23 22:14:24.200";279;101;10;24;44
"15/05/23 22:14:25.793";275;119;208;243;35
"15/05/23 22:14:29.936";255;100;136;289;415
"15/05/23 22:14:36.258";292;99;137;273;507
"15/05/23 22:14:39.653";308;118;159;263;511
"15/05/23 22:14:40.767";288;123;165;278;526
"15/05/23 22:14:44.253";319;125;174;292;540
"15/05/23 22:14:49.990";25;103;179;279;560
"15/05/23 22:14:53.667";43;6;186;314;573
"15/05/23 22:14:57.707";238;13;0;0;580
"15/05/23 22:15:01.326";276;12;27;23;87
"15/05/23 22:15:01.823";279;109;115;12;39
"15/05/23 22:15:07.763";258;115;206;272;41
"15/05/23 22:15:09.076";253;113;158;244;488
"15/05/23 22:15:12.510";255;115;155;261;522
"15/05/23 22:15:19.554";300;102;161;272;518
"15/05/23 22:15:21.614";306;101;168;275;526
"15/05/23 22:15:26.708";45;104;171;268;539
"15/05/23 22:15:27.601";21;132;182;293;555
"15/05/23 22:15:32.535";20;11;43;302;574
"15/05/23 22:15:36.535";24;21;0;1;583
"15/05/23 22:15:39.956";45;8;13;29;62
"15/05/23 22:15:44.202";17;6;30;27;36
"15/05/23 22:15:46.815";40;23;14;12;35
"15/05/23 22:15:51.227";25;12;27;29;34
"15/05/23 22:15:53.884";21;24;10;30;36
"15/05/23 22:15:57.761";46;25;23;15;36
"15/05/23 22:16:02.793";254;27;14;29;36
"15/05/23 22:16:05.504";279;13;16;23;35
"15/05/23 22:16:08.278";259;108;58;10;36
"15/05/23 22:16:12.733";259;98;213;282;37
"15/05/23 22:16:13.799";259;116;160;302;492
"15/05/23 22:16:20.798";300;113;146;280;525
"15/05/23 22:16:23.897";310;103;163;292;527
"15/05/23 22:16:24.597";288;101;153;281;539
"15/05/23 22:16:31.552";104;121;159;307;552
"15/05/23 22:16:33.795";23;131;184;323;574
"15/05/23 22:16:36.698";24;10;98;326;596
"15/05/23 22:16:41.953";251;8;0;1;605
"15/05/23 22:16:42.613";237;97;5;25;71
"15/05/23 22:16:47.363";242;115;209;14;36
"15/05/23 22:16:51.149";248;109;167;287;328
"15/05/23 22:16:54.882";269;95;137;262;496
"15/05/23 22:16:58.482";278;101;149;262;505
"15/05/23 22:17:02.319";259;113;155;261;508
"15/05/23 22:17:06.028";295;111;149;283;516
"15/05/23 22:17:11.161";25;97;168;292;527
"15/05/23 22:17:14.179";42;12;179;268;537
"15/05/23 22:17:15.985";44;21;0;303;556
"15/05/23 22:17:18.703";43;10;24;0;222
"15/05/23 22:17:25.465";270;11;10;8;44
"15/05/23 22:17:27.055";278;100;7;9;36
"15/05/23 22:17:30.182";274;119;209;271;37
"15/05/23 22:17:36.094";278;95;135;292;444
"15/05/23 22:17:39.566";253;94;139;264;512
"15/05/23 22:17:43.307";292;112;156;267;509
"15/05/23 22:17:47.169";306;114;162;269;519
"15/05/23 22:17:50.734";323;104;158;287;532
"15/05/23 22:17:52.889";22;99;162;298;549
"15/05/23 22:17:56.846";41;11;185;310;563
"15/05/23 22:18:01.471";257;12;0;5;577
"15/05/23 22:18:04.688";275;85;25;31;89
"15/05/23 22:18:05.900";249;115;208;11;39
"15/05/23 22:18:11.830";248;90;135;278;231
"15/05/23 22:18:15.433";251;109;151;286;493
"15/05/23 22:18:19.180";279;96;152;277;508
"15/05/23 22:18:23.158";295;95;159;279;509
"15/05/23 22:18:26.402";273;115;164;282;518
"15/05/23 22:18:30.028";29;97;171;295;534
"15/05/23 22:18:31.466";41;13;182;293;550
"15/05/23 22:18:35.023";22;23;0;283;566
"15/05/23 22:18:38.196";23;9;29;0;238
"15/05/23 22:18:41.833";49;25;9;22;46
"15/05/23 22:18:47.618";265;8;6;26;36
"15/05/23 22:18:51.707";278;104;13;8;35
"15/05/23 22:18:55.242";260;93;212;9;35
"15/05/23 22:18:58.210";281;113;179;301;344
"15/05/23 22:19:01.866";252;101;143;265;508
"15/05/23 22:19:06.080";302;114;158;263;520
"15/05/23 22:19:09.697";311;105;163;291;525
"15/05/23 22:19:11.721";324;119;172;294;537
"15/05/23 22:19:16.778";29;122;176;304;556
"15/05/23 22:19:19.105";39;10;187;317;575
"15/05/23 22:19:23.002";22;19;0;308;593
"15/05/23 22:19:26.181";269;12;21;0;235
"15/05/23 22:19:29.678";276;101;6;11;44
"15/05/23 22:19:34.952";281;116;211;12;36
"15/05/23 22:19:37.437";260;116;181;282;365
"15/05/23 22:19:42.311";255;113;150;261;516
"15/05/23 22:19:45.751";289;112;164;253;525
"15/05/23 22:19:47.042";275;103;165;269;526
"15/05/23 22:19:50.101";304;106;173;274;536
"15/05/23 22:19:56.283";30;97;176;285;550
"15/05/23 22:19:57.693";26;11;186;296;563
"15/05/23 22:20:00.604";40;11;0;266;579
"15/05/23 22:20:06.566";16;22;29;6;143
"15/05/23 22:20:10.835";269;21;22;24;41
"15/05/23 22:20:13.774";282;101;13;23;36
"15/05/23 22:20:18.178";282;121;210;12;35
"15/05/23 22:20:20.143";259;113;183;287;386
"15/05/23 22:20:25.397";289;103;143;262;513
"15/05/23 22:20:28.012";301;114;142;272;524
"15/05/23 22:20:32.539";312;115;156;273;527
"15/05/23 22:20:35.848";288;118;174;285;538
"15/05/23 22:20:38.883";28;97;190;297;556
"15/05/23 22:20:40.465";24;11;188;312;573
"15/05/23 22:20:46.809";46;20;0;301;586
"15/05/23 22:20:48.299";288;20;24;3;162
"15/05/23 22:20:52.954";284;100;9;26;43
"15/05/23 22:20:56.660";275;126;195;253;36
"15/05/23 22:20:59.761";286;101;133;288;416
"15/05/23 22:21:05.182";293;99;140;255;506
"15/05/23 22:21:08.592";306;119;159;251;514
"15/05/23 22:21:10.747";285;105;153;281;523
"15/05/23 22:21:15.525";297;111;154;293;538
"15/05/23 22:21:18.811";23;107;179;275;556
"15/05/23 22:21:20.372";25;9;187;315;572
"15/05/23 22:21:25.073";45;11;0;6;584
"15/05/23 22:21:27.386";23;23;25;27;90
"15/05/23 22:21:33.462";268;23;25;13;38
"15/05/23 22:21:37.206";278;104;11;12;35
"15/05/23 22:21:38.824";285;117;213;14;34
"15/05/23 22:21:43.988";291;96;134;292;333
"15/05/23 22:21:46.858";297;101;145;272;512
"15/05/23 22:21:50.223";306;115;144;280;526
"15/05/23 22:21:55.488";324;119;165;266;531
"15/05/23 22:21:58.164";299;103;170;295;545
"15/05/23 22:22:02.328";25;106;177;310;566
"15/05/23 22:22:03.698";23;11;164;320;581
"15/05/23 22:22:09.063";19;26;0;300;594
"15/05/23 22:22:12.492";273;21;22;2;201
"15/05/23 22:22:17.144";277;74;13;11;43
"15/05/23 22:22:19.340";251;119;206;8;35
"15/05/23 22:22:23.921";281;97;138;285;213
"15/05/23 22:22:27.624";251;111;154;294;499
"15/05/23 22:22:28.141";261;95;152;266;516
"15/05/23 22:22:35.009";298;113;143;277;515
"15/05/23 22:22:37.755";277;100;166;283;525
"15/05/23 22:22:42.108";26;97;170;295;541
"15/05/23 22:22:43.971";23;9;159;280;555
"15/05/23 22:22:48.759";41;20;0;312;575
"15/05/23 22:22:51.898";18;22;23;4;203
"15/05/23 22:22:56.289";42;22;14;28;45
"15/05/23 22:22:57.871";26;8;12;8;36
"15/05/23 22:23:03.585";26;23;6;28;36
"15/05/23 22:23:05.819";41;27;9;31;34
"15/05/23 22:23:10.875";24;6;11;8;33
"15/05/23 22:23:13.493";21;13;25;25;35
"15/05/23 22:23:17.975";264;24;14;25;38
"15/05/23 22:23:20.762";290;104;12;30;34
"15/05/23 22:23:25.584";287;115;210;230;37
"15/05/23 22:23:26.236";258;102;139;287;416
"15/05/23 22:23:32.311";285;116;137;292;518
"15/05/23 22:23:33.829";270;102;161;269;523
"15/05/23 22:23:39.961";309;104;163;265;527
"15/05/23 22:23:41.890";285;102;171;284;537
"15/05/23 22:23:45.870";24;96;174;296;555
"15/05/23 22:23:50.329";45;11;184;281;571
"15/05/23 22:23:53.664";45;21;0;15;579
"15/05/23 22:23:55.980";41;25;26;24;105
"15/05/23 22:24:00.182";43;10;7;13;39
"15/05/23 22:24:01.721";51;24;9;13;34
"15/05/23 22:24:08.457";42;25;9;11;33
"15/05/23 22:24:09.994";40;24;10;12;33
"15/05/23 22:24:15.033";45;21;8;29;36
"15/05/23 22:24:19.325";22;11;24;27;34
"15/05/23 22:24:21.473";29;24;7;25;36
"15/05/23 22:24:24.697";43;25;11;31;33
"15/05/23 22:24:27.157";23;8;28;9;35
"15/05/23 22:24:31.722";44;8;23;24;37
"15/05/23 22:24:34.252";23;27;7;32;36
"15/05/23 22:24:37.840";27;23;8;30;34
"15/05/23 22:24:44.081";48;23;25;27;36
"15/05/23 22:24:45.299";42;21;8;28;34
"15/05/23 22:24:51.219";21;10;10;11;36
"15/05/23 22:24:53.220";49;7;7;10;37
"15/05/23 22:24:56.317";46;9;28;31;37
"15/05/23 22:24:59.898";27;8;11;10;36
"15/05/23 22:25:03.352";47;26;27;29;34
"15/05/23 22:25:07.210";49;23;10;26;33
"15/05/23 22:25:10.781";43;24;8;23;34
"15/05/23 22:25:14.061";41;12;21;13;37
"15/05/23 22:25:20.280";46;24;28;8;36
"15/05/23 22:25:21.849";24;24;8;29;36
"15/05/23 22:25:25.802";48;9;11;9;34
"15/05/23 22:25:29.626";23;23;28;27;33
"15/05/23 22:25:34.624";19;14;24;7;34
"15/05/23 22:25:37.836";42;22;13;25;36
"15/05/23 22:25:39.157";50;27;23;24;37
"15/05/23 22:25:44.128";44;23;27;9;34
"15/05/23 22:25:46.388";46;11;8;32;36
"15/05/23 22:25:51.563";51;27;27;9;34
"15/05/23 22:25:55.670";51;6;24;11;35
"15/05/23 22:25:57.425";21;11;7;9;34
"15/05/23 22:26:03.442";47;7;22;28;33
"15/05/23 22:26:05.017";46;23;28;15;36
"15/05/23 22:26:11.118";243;8;23;26;36
"15/05/23 22:26:11.737";223;23;8;26;34
"15/05/23 22:26:15.776";267;103;9;12;34
"15/05/23 22:26:19.632";269;111;206;266;36
"15/05/23 22:26:22.947";264;99;132;246;456
"15/05/23 22:26:26.456";247;97;133;263;502
"15/05/23 22:26:30.974";276;110;151;272;500
"15/05/23 22:26:35.770";294;99;155;274;505
"15/05/23 22:26:39.863";182;97;164;268;517
"15/05/23 22:26:41.877";26;122;184;274;534
"15/05/23 22:26:46.591";44;10;75;296;555
"15/05/23 22:26:49.361";19;25;0;1;575
"15/05/23 22:26:51.939";20;26;10;27;63
"15/05/23 22:26:55.646";23;8;25;25;36
"15/05/23 22:26:59.611";44;11;9;12;36
"15/05/23 22:27:05.103";44;24;11;8;34
"15/05/23 22:27:06.020";45;9;7;6;34
"15/05/23 22:27:11.800";23;8;9;8;37
"15/05/23 22:27:14.274";52;9;23;9;35
"15/05/23 22:27:16.300";44;27;11;32;35
"15/05/23 22:27:22.813";46;12;27;10;33
"15/05/23 22:27:25.630";19;24;8;31;33
"15/05/23 22:27:29.144";42;22;7;14;36
"15/05/23 22:27:30.811";42;26;8;27;36
"15/05/23 22:27:37.599";21;11;10;30;34
"15/05/23 22:27:38.123";23;8;8;13;36
"15/05/23 22:27:44.452";252;8;25;9;36
"15/05/23 22:27:48.312";267;27;23;12;33
"15/05/23 22:27:49.110";284;110;76;12;37
"15/05/23 22:27:53.218";275;93;206;273;36
"15/05/23 22:27:58.252";252;111;146;251;476
"15/05/23 22:27:59.545";254;100;145;260;508
"15/05/23 22:28:05.948";293;100;152;284;511
"15/05/23 22:28:06.852";272;103;156;273;519
"15/05/23 22:28:13.562";53;119;164;291;530
"15/05/23 22:28:15.433";23;131;175;298;541
"15/05/23 22:28:20.020";21;11;102;306;559
"15/05/23 22:28:22.492";45;29;0;3;582
"15/05/23 22:28:25.628";41;25;12;26;63
"15/05/23 22:28:28.633";46;10;25;28;35
"15/05/23 22:28:34.397";42;10;26;12;36
"15/05/23 22:28:37.756";20;25;8;14;34
"15/05/23 22:28:41.013";46;9;8;30;34
"15/05/23 22:28:45.066";44;8;12;9;34
"15/05/23 22:28:48.005";25;25;27;30;33
"15/05/23 22:28:50.895";46;9;22;10;37
"15/05/23 22:28:53.445";51;27;10;24;33
"15/05/23 22:28:59.841";42;27;13;10;33
"15/05/23 22:29:03.939";23;24;7;13;36
"15/05/23 22:29:04.714";274;14;21;27;34
"15/05/23 22:29:09.479";282;103;21;9;34
"15/05/23 22:29:12.684";253;114;207;265;36
"15/05/23 22:29:15.572";251;98;132;287;437
"15/05/23 22:29:21.335";277;96;132;284;502
"15/05/23 22:29:23.992";284;101;149;275;507
"15/05/23 22:29:27.938";296;95;156;280;512
"15/05/23 22:29:32.388";315;116;146;288;522
"15/05/23 22:29:34.357";21;93;176;280;537
"15/05/23 22:29:37.946";47;11;150;307;551
"15/05/23 22:29:41.043";19;23;0;6;574
"15/05/23 22:29:44.002";41;22;26;29;82
"15/05/23 22:29:50.470";45;26;24;12;36
"15/05/23 22:29:52.582";23;14;27;9;37
"15/05/23 22:29:57.691";23;12;24;9;36
"15/05/23 22:29:58.493";25;12;11;7;34
"15/05/23 22:30:01.930";44;8;20;29;33
"15/05/23 22:30:07.784";51;9;25;27;35
"15/05/23 22:30:10.646";28;11;9;29;33
"15/05/23 22:30:14.773";48;20;10;15;33
"15/05/23 22:30:16.531";26;24;27;12;33
"15/05/23 22:30:21.968";49;9;8;29;37
"15/05/23 22:30:25.923";50;21;32;29;34
"15/05/23 22:30:29.519";45;26;13;14;33
"15/05/23 22:30:33.637";47;14;26;30;37
"15/05/23 22:30:35.212";46;7;23;10;36
"15/05/23 22:30:38.007";42;12;14;12;35
"15/05/23 22:30:41.665";48;24;29;8;36
"15/05/23 22:30:46.517";23;9;14;6;33
"15/05/23 22:30:50.386";46;12;26;10;37
"15/05/23 22:30:52.537";22;23;8;31;34
"15/05/23 22:30:58.922";46;6;10;15;35
"15/05/23 22:31:02.520";42;22;8;30;33
"15/05/23 22:31:03.054";45;25;23;9;36
"15/05/23 22:31:07.206";46;24;22;32;36
"15/05/23 22:31:11.059";40;8;13;27;36
"15/05/23 22:31:15.234";25;11;22;9;34
"15/05/23 22:31:17.514";47;13;15;12;36
"15/05/23 22:31:21.207";25;25;14;8;36
"15/05/23 22:31:27.003";43;24;28;14;36
"15/05/23 22:31:28.766";42;13;6;8;33
"15/05/23 22:31:34.056";45;6;10;29;35
"15/05/23 22:31:36.153";23;13;10;31;32
"15/05/23 22:31:41.496";19;10;10;13;35
"15/05/23 22:31:45.542";42;12;9;9;36
"15/05/23 22:31:48.456";25;26;15;31;36
"15/05/23 22:31:52.566";49;27;32;24;36
"15/05/23 22:31:54.077";47;6;20;10;35
"15/05/23 22:31:57.214";23;8;8;24;36
"15/05/23 22:32:03.032";23;10;10;16;33
"15/05/23 22:32:06.408";15;24;27;28;36
"15/05/23 22:32:09.695";45;23;12;11;34
"15/05/23 22:32:12.346";19;11;14;26;36
"15/05/23 22:32:15.866";43;12;6;10;33
"15/05/23 22:32:19.844";26;8;13;26;36
"15/05/23 22:32:24.237";20;9;5;14;35
"15/05/23 22:32:28.890";22;24;28;11;36
"15/05/23 22:32:30.634";45;21;12;17;36
"15/05/23 22:32:36.064";42;21;7;27;33
"15/05/23 22:32:38.413";46;21;21;12;33
"15/05/23 22:32:43.328";44;11;13;29;36
"15/05/23 22:32:44.331";44;27;9;26;36
"15/05/23 22:32:50.020";47;25;13;28;36
"15/05/23 22:32:52.857";22;21;8;29;33
"15/05/23 22:32:56.992";44;25;11;8;36
"15/05/23 22:33:00.857";23;24;10;26;36
"15/05/23 22:33:03.045";18;20;11;25;34
"15/05/23 22:33:06.283";23;23;9;14;34
"15/05/23 22:33:11.475";20;12;22;10;34
"15/05/23 22:33:14.443";47;20;9;27;36
"15/05/23 22:33:19.273";46;10;9;27;34
"15/05/23 22:33:22.970";47;24;26;14;36
"15/05/23 22:33:26.475";49;10;9;12;34
"15/05/23 22:33:28.407";24;21;24;11;36
"15/05/23 22:33:32.425";45;25;6;25;35
"15/05/23 22:33:34.203";22;9;6;9;36
"15/05/23 22:33:37.892";20;7;25;11;34
