"DateTime";"TL2.SP.AN2L_TCONT_CORRIENTE_REAL_CAJA3";"TL2.SP.AN2L_TCONT_CORRIENTE_REAL_CAJA4";"TL2.SP.AN2L_TCONT_CORRIENTE_REAL_CAJA5";"TL2.SP.AN2L_TCONT_CORRIENTE_REAL_CAJA6";"TL2.SP.AN2L_TCONT_CORRIENTE_REAL_CAJA7"
"16/05/23 08:33:23.063";22;14;9;26;36
"16/05/23 08:33:23.843";26;27;8;11;36
"16/05/23 08:33:30.309";26;23;25;11;35
"16/05/23 08:33:31.591";19;10;23;29;35
"16/05/23 08:33:35.460";26;13;9;7;36
"16/05/23 08:33:41.165";44;23;9;9;33
"16/05/23 08:33:44.865";24;8;11;10;35
"16/05/23 08:33:46.633";43;24;8;23;33
"16/05/23 08:33:49.436";25;11;22;13;36
"16/05/23 08:33:52.861";40;24;10;10;34
"16/05/23 08:33:57.057";23;10;14;28;33
"16/05/23 08:34:02.774";27;21;12;11;33
"16/05/23 08:34:04.355";23;23;25;13;35
"16/05/23 08:34:08.494";24;11;9;24;35
"16/05/23 08:34:13.855";24;25;27;27;34
"16/05/23 08:34:14.740";42;8;8;25;34
"16/05/23 08:34:20.030";39;8;8;12;34
"16/05/23 08:34:23.494";42;9;25;13;35
"16/05/23 08:34:25.342";41;9;24;10;35
"16/05/23 08:34:30.352";43;22;25;31;35
"16/05/23 08:34:33.704";26;14;14;9;35
"16/05/23 08:34:35.694";24;11;28;9;35
"16/05/23 08:34:39.887";24;9;9;28;33
"16/05/23 08:34:43.837";25;9;12;23;36
"16/05/23 08:34:46.751";23;20;9;10;36
"16/05/23 08:34:53.230";25;22;25;13;35
"16/05/23 08:34:54.700";26;23;9;28;35
"16/05/23 08:34:59.109";26;12;22;8;33
"16/05/23 08:35:01.277";40;25;27;29;33
"16/05/23 08:35:05.793";25;21;15;30;33
"16/05/23 08:35:08.158";42;7;28;10;35
"16/05/23 08:35:14.022";46;11;26;25;35
"16/05/23 08:35:17.478";41;21;10;14;33
"16/05/23 08:35:20.888";21;24;11;9;35
"16/05/23 08:35:25.317";39;21;11;29;34
"16/05/23 08:35:27.057";38;5;14;24;34
"16/05/23 08:35:32.693";40;9;8;10;35
"16/05/23 08:35:36.742";46;8;9;28;35
"16/05/23 08:35:37.887";20;8;9;24;35
"16/05/23 08:35:43.842";22;21;9;15;34
"16/05/23 08:35:46.712";20;6;20;26;33
"16/05/23 08:35:49.316";20;8;13;7;35
"16/05/23 08:35:52.034";44;21;5;16;35
"16/05/23 08:35:56.810";42;9;10;9;35
"16/05/23 08:36:00.843";45;7;8;8;35
"16/05/23 08:36:03.925";23;10;5;28;35
"16/05/23 08:36:09.172";40;22;8;31;33
"16/05/23 08:36:12.301";19;21;8;23;35
"16/05/23 08:36:14.136";44;22;25;24;34
"16/05/23 08:36:20.000";18;10;9;25;33
"16/05/23 08:36:20.479";43;22;11;16;33
"16/05/23 08:36:26.114";42;10;8;24;35
"16/05/23 08:36:27.552";22;21;12;11;33
"16/05/23 08:36:31.438";28;21;25;9;34
"16/05/23 08:36:35.983";40;26;8;11;34
"16/05/23 08:36:38.832";21;20;23;11;32
"16/05/23 08:36:44.253";43;23;11;10;35
"16/05/23 08:36:47.137";41;24;27;8;36
"16/05/23 08:36:52.128";25;12;28;25;35
"16/05/23 08:36:55.210";22;23;26;11;35
"16/05/23 08:36:59.349";41;11;21;27;34
"16/05/23 08:37:02.731";41;24;24;8;36
"16/05/23 08:37:03.518";23;23;9;22;35
"16/05/23 08:37:08.001";22;10;7;29;33
"16/05/23 08:37:12.423";43;11;23;15;35
"16/05/23 08:37:14.526";21;8;9;24;35
"16/05/23 08:37:19.957";43;20;24;8;36
"16/05/23 08:37:21.992";27;23;23;25;36
"16/05/23 08:37:25.189";23;11;5;26;36
"16/05/23 08:37:29.228";46;9;7;27;33
"16/05/23 08:37:32.303";26;23;23;26;33
"16/05/23 08:37:36.881";42;24;23;9;35
"16/05/23 08:37:39.783";39;23;26;10;33
"16/05/23 08:37:44.388";22;23;24;28;34
"16/05/23 08:37:47.694";42;24;19;24;35
"16/05/23 08:37:53.126";44;29;28;14;35
"16/05/23 08:37:54.717";38;22;7;7;35
"16/05/23 08:37:59.278";44;22;10;15;33
"16/05/23 08:38:02.157";41;13;29;28;35
"16/05/23 08:38:05.836";28;21;8;24;36
"16/05/23 08:38:10.495";22;12;12;23;33
"16/05/23 08:38:12.244";25;9;27;9;35
"16/05/23 08:38:16.858";22;10;15;11;34
"16/05/23 08:38:20.781";42;21;25;15;35
"16/05/23 08:38:22.668";24;10;21;8;37
"16/05/23 08:38:27.404";43;23;12;10;33
"16/05/23 08:38:32.230";26;12;26;13;33
"16/05/23 08:38:34.381";42;7;27;12;33
"16/05/23 08:38:37.733";25;9;15;24;36
"16/05/23 08:38:43.616";41;25;25;26;34
"16/05/23 08:38:44.797";27;22;12;23;34
"16/05/23 08:38:49.026";41;9;14;12;36
"16/05/23 08:38:52.832";25;11;7;11;36
"16/05/23 08:38:57.590";24;8;11;8;35
"16/05/23 08:39:01.874";43;24;10;11;36
"16/05/23 08:39:03.022";41;12;26;8;35
"16/05/23 08:39:07.468";41;6;21;15;33
"16/05/23 08:39:11.333";41;22;25;29;33
"16/05/23 08:39:14.304";43;12;12;10;34
"16/05/23 08:39:17.476";42;22;23;26;33
"16/05/23 08:39:20.685";42;10;27;9;36
"16/05/23 08:39:27.084";23;23;9;25;35
"16/05/23 08:39:28.798";25;9;24;9;36
"16/05/23 08:39:33.038";40;26;9;11;36
"16/05/23 08:39:36.327";44;6;21;15;36
"16/05/23 08:39:39.187";41;10;9;9;36
"16/05/23 08:39:42.780";41;8;8;27;32
"16/05/23 08:39:46.969";27;8;14;24;33
"16/05/23 08:39:49.197";43;22;19;28;35
"16/05/23 08:39:52.787";19;10;22;28;36
"16/05/23 08:39:57.871";42;23;11;11;34
"16/05/23 08:40:01.358";21;13;8;26;34
"16/05/23 08:40:04.378";25;20;12;12;35
"16/05/23 08:40:07.286";21;24;9;10;33
"16/05/23 08:40:13.784";40;23;14;8;36
"16/05/23 08:40:16.999";22;20;20;24;33
"16/05/23 08:40:20.631";26;20;11;16;35
"16/05/23 08:40:22.330";26;11;9;10;36
"16/05/23 08:40:26.282";40;24;11;11;36
"16/05/23 08:40:30.903";26;23;27;27;34
"16/05/23 08:40:32.700";41;9;9;14;36
"16/05/23 08:40:36.655";40;25;8;9;34
"16/05/23 08:40:41.758";42;6;12;30;34
"16/05/23 08:40:43.868";43;11;7;26;34
"16/05/23 08:40:48.221";39;22;10;12;34
"16/05/23 08:40:53.210";24;11;11;11;36
"16/05/23 08:40:55.641";25;9;16;30;36
"16/05/23 08:40:57.476";44;21;14;8;34
"16/05/23 08:41:02.246";42;11;20;16;35
"16/05/23 08:41:05.116";40;8;8;11;36
"16/05/23 08:41:09.580";41;10;24;8;34
"16/05/23 08:41:13.747";41;23;24;14;33
"16/05/23 08:41:17.400";21;12;8;10;33
"16/05/23 08:41:21.214";43;10;12;25;36
"16/05/23 08:41:22.793";21;8;22;26;34
"16/05/23 08:41:28.243";39;12;9;24;34
"16/05/23 08:41:32.428";45;24;11;12;34
"16/05/23 08:41:34.431";44;12;7;11;34
"16/05/23 08:41:39.911";25;21;23;31;36
"16/05/23 08:41:42.380";24;21;12;31;34
"16/05/23 08:41:44.654";43;11;26;11;33
"16/05/23 08:41:49.152";41;11;23;26;33
"16/05/23 08:41:52.995";48;26;27;11;36
"16/05/23 08:41:57.680";19;13;24;26;36
"16/05/23 08:41:59.616";41;21;25;8;36
"16/05/23 08:42:03.398";40;22;7;11;34
"16/05/23 08:42:08.707";41;11;25;24;35
"16/05/23 08:42:11.443";20;21;26;13;36
"16/05/23 08:42:15.127";24;24;25;22;35
"16/05/23 08:42:18.566";20;10;8;15;33
"16/05/23 08:42:20.094";27;25;10;9;32
"16/05/23 08:42:26.303";24;25;9;12;34
"16/05/23 08:42:27.964";42;8;22;24;33
"16/05/23 08:42:34.399";245;27;26;11;36
"16/05/23 08:42:36.599";228;7;20;9;34
"16/05/23 08:42:41.158";269;96;37;26;36
"16/05/23 08:42:44.580";249;77;205;274;33
"16/05/23 08:42:45.730";273;93;133;186;467
"16/05/23 08:42:50.343";268;76;151;181;504
"16/05/23 08:42:54.529";287;90;157;178;513
"16/05/23 08:42:58.446";260;91;162;197;516
"16/05/23 08:43:02.815";308;72;154;181;526
"16/05/23 08:43:05.809";27;93;167;207;546
"16/05/23 08:43:07.338";23;11;150;209;554
"16/05/23 08:43:10.635";24;6;0;0;569
"16/05/23 08:43:14.122";23;24;27;25;91
"16/05/23 08:43:18.532";43;26;24;10;38
"16/05/23 08:43:22.760";26;6;23;9;34
"16/05/23 08:43:27.412";38;13;26;11;33
"16/05/23 08:43:31.447";23;10;9;28;35
"16/05/23 08:43:32.500";42;7;20;11;35
"16/05/23 08:43:35.866";24;26;10;14;33
"16/05/23 08:43:41.880";40;10;7;29;35
"16/05/23 08:43:43.217";26;26;11;10;33
"16/05/23 08:43:47.916";24;25;8;28;34
"16/05/23 08:43:52.711";24;11;26;25;32
"16/05/23 08:43:56.310";41;27;27;6;33
"16/05/23 08:43:57.749";43;22;24;29;34
"16/05/23 08:44:01.519";28;22;25;11;36
"16/05/23 08:44:06.813";40;21;27;29;35
"16/05/23 08:44:08.902";38;7;9;5;35
"16/05/23 08:44:12.291";25;9;9;24;33
"16/05/23 08:44:18.732";201;26;15;26;35
"16/05/23 08:44:19.903";259;11;22;24;35
"16/05/23 08:44:23.997";290;94;9;13;33
"16/05/23 08:44:29.193";264;97;215;279;33
"16/05/23 08:44:30.249";250;84;147;197;480
"16/05/23 08:44:36.764";287;77;168;195;531
"16/05/23 08:44:38.950";282;93;167;189;537
"16/05/23 08:44:43.703";304;84;172;196;542
"16/05/23 08:44:47.590";320;81;163;215;561
"16/05/23 08:44:50.721";24;104;158;223;583
"16/05/23 08:44:52.873";22;7;157;225;585
"16/05/23 08:44:58.241";42;25;0;5;591
"16/05/23 08:44:59.440";25;25;27;27;89
"16/05/23 08:45:05.144";245;8;24;7;38
"16/05/23 08:45:08.666";253;11;14;11;34
"16/05/23 08:45:12.191";306;93;113;11;35
"16/05/23 08:45:14.444";276;100;208;278;33
"16/05/23 08:45:16.529";293;96;166;194;486
"16/05/23 08:45:23.336";309;98;153;196;546
"16/05/23 08:45:24.042";293;98;161;193;543
"16/05/23 08:45:30.003";282;85;175;210;552
"16/05/23 08:45:33.986";318;82;177;216;569
"16/05/23 08:45:35.471";19;116;154;195;583
"16/05/23 08:45:38.512";21;12;150;222;570
"16/05/23 08:45:44.678";42;8;0;6;567
"16/05/23 08:45:45.963";246;9;23;9;75
"16/05/23 08:45:52.199";291;90;21;23;35
"16/05/23 08:45:54.323";271;94;206;264;36
"16/05/23 08:45:57.209";268;96;136;192;437
"16/05/23 08:46:00.289";261;80;144;211;516
"16/05/23 08:46:06.593";308;97;141;205;534
"16/05/23 08:46:08.883";272;94;163;190;536
"16/05/23 08:46:11.609";287;81;170;210;545
"16/05/23 08:46:16.963";27;95;150;197;563
"16/05/23 08:46:19.064";22;10;169;213;549
"16/05/23 08:46:23.166";43;19;0;61;559
"16/05/23 08:46:27.293";307;12;26;3;113
"16/05/23 08:46:31.924";297;98;23;12;39
"16/05/23 08:46:35.505";277;79;208;15;35
"16/05/23 08:46:37.697";295;102;139;274;249
"16/05/23 08:46:42.779";299;84;156;223;496
"16/05/23 08:46:44.963";307;85;140;196;531
"16/05/23 08:46:47.540";317;88;157;214;527
"16/05/23 08:46:53.027";310;86;165;216;539
"16/05/23 08:46:57.198";18;98;155;219;560
"16/05/23 08:46:58.569";39;18;152;200;566
"16/05/23 08:47:04.043";17;8;0;221;563
"16/05/23 08:47:06.690";40;22;26;9;247
"16/05/23 08:47:08.921";42;7;12;24;45
"16/05/23 08:47:14.597";252;12;13;24;35
"16/05/23 08:47:17.426";263;19;6;9;34
"16/05/23 08:47:21.298";303;95;151;28;34
"16/05/23 08:47:25.949";271;79;211;281;97
"16/05/23 08:47:28.175";277;84;164;193;490
"16/05/23 08:47:32.566";303;98;152;199;544
"16/05/23 08:47:34.144";289;96;152;193;543
"16/05/23 08:47:40.245";318;96;169;192;550
"16/05/23 08:47:41.599";282;86;176;218;567
"16/05/23 08:47:44.593";20;111;164;197;584
"16/05/23 08:47:48.193";39;11;146;232;579
"16/05/23 08:47:51.482";21;23;0;6;565
"16/05/23 08:47:57.950";258;10;27;27;70
"16/05/23 08:48:01.757";261;21;24;10;35
"16/05/23 08:48:04.880";304;101;130;7;33
"16/05/23 08:48:09.142";282;85;210;290;78
"16/05/23 08:48:10.656";286;89;162;194;487
"16/05/23 08:48:16.012";320;88;148;199;540
"16/05/23 08:48:16.626";301;89;151;214;542
"16/05/23 08:48:20.902";294;94;149;204;548
"16/05/23 08:48:25.311";304;89;169;224;565
"16/05/23 08:48:30.791";23;119;173;220;579
"16/05/23 08:48:32.374";42;9;144;230;571
"16/05/23 08:48:36.379";17;21;0;9;562
"16/05/23 08:48:39.998";21;23;27;24;72
"16/05/23 08:48:44.313";254;27;8;5;35
"16/05/23 08:48:48.267";288;96;24;30;34
"16/05/23 08:48:50.500";301;92;210;172;36
"16/05/23 08:48:55.404";269;96;142;193;417
"16/05/23 08:48:57.751";267;85;167;190;512
"16/05/23 08:49:00.873";300;78;152;189;541
"16/05/23 08:49:06.737";288;78;165;190;535
"16/05/23 08:49:09.449";286;82;171;206;544
"16/05/23 08:49:13.357";18;98;176;194;561
"16/05/23 08:49:16.932";16;6;152;212;570
"16/05/23 08:49:21.171";243;20;0;187;574
"16/05/23 08:49:23.346";255;25;24;3;172
"16/05/23 08:49:27.356";305;89;25;24;42
"16/05/23 08:49:31.984";279;76;209;271;33
"16/05/23 08:49:32.412";272;98;162;197;471
"16/05/23 08:49:38.866";306;87;144;216;536
"16/05/23 08:49:39.725";288;87;142;191;542
"16/05/23 08:49:43.800";283;84;150;210;534
"16/05/23 08:49:47.963";265;88;169;215;552
"16/05/23 08:49:51.422";20;101;156;192;565
"16/05/23 08:49:56.243";42;10;165;213;552
"16/05/23 08:49:57.712";19;9;0;7;543
"16/05/23 08:50:01.052";39;5;23;24;85
"16/05/23 08:50:06.929";40;21;6;10;36
"16/05/23 08:50:11.043";40;13;15;14;33
"16/05/23 08:50:12.238";41;21;30;10;33
"16/05/23 08:50:16.311";20;23;26;9;36
"16/05/23 08:50:20.576";43;9;10;15;33
"16/05/23 08:50:24.859";37;13;21;11;35
"16/05/23 08:50:28.813";253;26;26;13;36
"16/05/23 08:50:33.069";287;88;9;13;34
"16/05/23 08:50:35.213";307;74;215;10;33
"16/05/23 08:50:39.279";270;98;145;282;328
"16/05/23 08:50:43.162";275;101;169;196;508
"16/05/23 08:50:47.587";317;87;144;198;548
"16/05/23 08:50:49.089";314;84;148;213;542
"16/05/23 08:50:53.642";307;84;153;194;549
"16/05/23 08:50:58.096";32;96;162;211;568
"16/05/23 08:50:59.242";24;26;155;193;574
"16/05/23 08:51:04.575";40;8;0;185;571
"16/05/23 08:51:09.125";258;27;24;6;285
"16/05/23 08:51:12.515";266;11;11;25;48
"16/05/23 08:51:14.955";305;90;36;8;35
"16/05/23 08:51:19.911";266;102;214;276;33
"16/05/23 08:51:20.438";289;87;168;199;488
"16/05/23 08:51:27.112";294;85;151;193;552
"16/05/23 08:51:29.209";309;80;145;190;543
"16/05/23 08:51:32.880";283;83;167;191;542
"16/05/23 08:51:35.896";270;76;173;206;558
"16/05/23 08:51:41.195";22;99;155;193;573
"16/05/23 08:51:41.990";26;3;170;220;564
"16/05/23 08:51:47.615";38;20;0;7;556
"16/05/23 08:51:51.771";261;23;24;26;81
"16/05/23 08:51:55.614";309;89;28;10;35
"16/05/23 08:51:58.951";275;97;215;271;36
"16/05/23 08:52:02.274";261;88;142;195;463
"16/05/23 08:52:06.544";293;95;152;216;534
"16/05/23 08:52:07.060";283;80;148;189;546
"16/05/23 08:52:13.855";310;93;147;208;536
"16/05/23 08:52:14.835";313;98;158;205;548
"16/05/23 08:52:19.945";25;103;175;211;566
"16/05/23 08:52:24.432";18;6;149;213;570
"16/05/23 08:52:26.278";23;20;0;9;556
"16/05/23 08:52:31.956";251;8;23;23;91
"16/05/23 08:52:35.404";291;90;23;8;37
"16/05/23 08:52:39.180";275;78;208;120;34
"16/05/23 08:52:42.681";258;96;134;272;398
"16/05/23 08:52:43.210";256;85;151;189;512
"16/05/23 08:52:49.321";298;93;150;192;541
"16/05/23 08:52:51.814";281;82;148;185;532
"16/05/23 08:52:55.288";310;81;166;184;537
"16/05/23 08:52:59.976";30;94;163;188;554
"16/05/23 08:53:02.740";40;14;151;204;563
"16/05/23 08:53:05.182";23;21;0;186;567
"16/05/23 08:53:09.222";26;21;27;4;210
"16/05/23 08:53:11.711";42;26;11;14;45
"16/05/23 08:53:15.659";24;11;28;10;35
"16/05/23 08:53:20.468";43;23;9;30;36
"16/05/23 08:53:25.620";21;20;27;12;36
"16/05/23 08:53:29.567";251;7;9;10;33
"16/05/23 08:53:32.844";265;10;10;30;34
"16/05/23 08:53:35.705";310;93;180;15;34
"16/05/23 08:53:40.101";277;79;145;278;152
"16/05/23 08:53:43.331";269;89;171;195;498
"16/05/23 08:53:47.434";307;99;150;217;554
"16/05/23 08:53:49.205";310;94;152;194;547
"16/05/23 08:53:54.481";313;95;167;207;544
"16/05/23 08:53:58.282";263;81;175;214;563
"16/05/23 08:53:58.913";22;112;158;194;578
"16/05/23 08:54:04.557";17;11;109;222;571
"16/05/23 08:54:06.009";42;20;0;6;562
"16/05/23 08:54:12.671";25;12;25;22;64
"16/05/23 08:54:16.356";255;11;10;28;35
"16/05/23 08:54:19.084";268;24;27;28;36
"16/05/23 08:54:23.193";312;92;7;12;36
"16/05/23 08:54:23.799";314;83;222;282;34
"16/05/23 08:54:28.103";307;100;172;205;496
"16/05/23 08:54:31.443";281;86;171;202;558
"16/05/23 08:54:37.181";327;99;169;195;565
"16/05/23 08:54:38.699";329;89;158;200;565
"16/05/23 08:54:44.260";304;104;168;222;579
"16/05/23 08:54:47.106";21;108;166;224;599
"16/05/23 08:54:50.474";23;9;160;227;592
"16/05/23 08:54:54.966";22;22;0;6;573
"16/05/23 08:54:58.766";252;11;23;25;89
"16/05/23 08:55:02.971";298;89;22;15;38
"16/05/23 08:55:04.946";282;92;207;264;39
"16/05/23 08:55:07.938";271;98;141;193;451
"16/05/23 08:55:13.429";287;100;153;211;525
"16/05/23 08:55:17.193";309;84;147;212;544
"16/05/23 08:55:19.690";285;95;162;189;538
"16/05/23 08:55:22.381";308;99;174;192;546
"16/05/23 08:55:26.831";24;101;157;215;565
"16/05/23 08:55:29.021";39;12;169;210;570
"16/05/23 08:55:35.211";234;10;0;54;567
"16/05/23 08:55:38.962";261;9;24;2;108
"16/05/23 08:55:42.744";303;90;105;29;39
"16/05/23 08:55:45.308";274;95;217;276;33
"16/05/23 08:55:47.221";289;85;167;188;479
"16/05/23 08:55:53.228";293;96;146;200;536
"16/05/23 08:55:56.038";301;81;142;192;540
"16/05/23 08:55:59.523";277;77;164;207;535
"16/05/23 08:56:04.299";311;73;175;204;546
"16/05/23 08:56:06.094";22;100;155;194;564
"16/05/23 08:56:09.017";21;12;146;215;558
"16/05/23 08:56:12.564";39;25;0;8;542
"16/05/23 08:56:18.153";23;7;26;25;74
"16/05/23 08:56:22.368";41;21;24;32;35
"16/05/23 08:56:22.759";44;10;25;27;33
"16/05/23 08:56:27.414";41;6;24;8;33
"16/05/23 08:56:32.496";245;10;20;13;36
"16/05/23 08:56:36.713";261;11;22;28;33
"16/05/23 08:56:39.595";300;91;158;9;36
"16/05/23 08:56:43.780";268;68;146;277;170
"16/05/23 08:56:44.284";266;85;165;192;493
"16/05/23 08:56:49.508";296;96;152;192;542
"16/05/23 08:56:51.831";284;78;146;190;542
"16/05/23 08:56:55.437";286;81;166;203;540
"16/05/23 08:56:59.826";279;82;175;207;553
"16/05/23 08:57:04.535";19;113;159;198;570
"16/05/23 08:57:08.300";24;6;148;219;572
"16/05/23 08:57:12.600";254;21;0;9;560
"16/05/23 08:57:16.116";257;11;29;23;68
"16/05/23 08:57:18.700";307;93;67;7;35
"16/05/23 08:57:22.870";276;75;212;276;34
"16/05/23 08:57:24.029";294;98;166;191;480
"16/05/23 08:57:30.040";298;76;148;213;540
"16/05/23 08:57:33.545";314;82;145;192;537
"16/05/23 08:57:36.001";287;78;165;204;533
"16/05/23 08:57:39.277";270;98;152;194;547
"16/05/23 08:57:45.173";16;104;170;192;563
"16/05/23 08:57:45.992";12;8;144;214;560
"16/05/23 08:57:49.889";44;26;0;5;551
"16/05/23 08:57:55.182";41;5;32;24;80
"16/05/23 08:57:59.362";234;10;9;9;36
"16/05/23 08:57:59.793";227;25;26;29;33
"16/05/23 08:58:05.664";309;93;91;9;36
"16/05/23 08:58:09.686";276;97;214;277;33
"16/05/23 08:58:11.011";263;100;164;199;487
"16/05/23 08:58:14.240";267;98;142;219;542
"16/05/23 08:58:19.977";310;84;160;197;537
"16/05/23 08:58:23.616";283;79;165;208;535
"16/05/23 08:58:26.752";267;76;173;210;547
"16/05/23 08:58:31.333";14;104;157;194;562
"16/05/23 08:58:32.854";41;11;143;214;559
"16/05/23 08:58:36.099";38;22;0;8;547
"16/05/23 08:58:42.285";253;22;27;30;74
"16/05/23 08:58:45.797";266;21;8;11;37
"16/05/23 08:58:48.635";309;97;166;15;33
"16/05/23 08:58:53.384";270;79;216;285;157
"16/05/23 08:58:56.923";268;84;166;197;500
"16/05/23 08:59:00.606";300;84;149;198;546
"16/05/23 08:59:03.118";319;81;150;206;547
"16/05/23 08:59:06.796";288;96;168;211;546
"16/05/23 08:59:11.271";322;94;174;209;558
"16/05/23 08:59:14.371";19;112;157;196;572
"16/05/23 08:59:15.611";24;5;145;219;570
"16/05/23 08:59:20.022";24;13;0;8;556
"16/05/23 08:59:23.133";20;21;6;14;69
"16/05/23 08:59:29.549";246;21;15;10;35
"16/05/23 08:59:32.896";269;21;24;10;33
"16/05/23 08:59:35.655";305;91;27;12;33
"16/05/23 08:59:39.447";279;80;216;282;33
"16/05/23 08:59:41.302";268;83;138;198;488
"16/05/23 08:59:46.378";291;80;153;200;543
"16/05/23 08:59:50.160";311;84;154;208;551
"16/05/23 08:59:51.642";289;95;149;190;540
"16/05/23 08:59:56.382";282;86;175;209;550
"16/05/23 09:00:01.085";16;83;160;216;570
"16/05/23 09:00:02.896";41;9;147;221;579
"16/05/23 09:00:07.315";42;20;0;8;556
"16/05/23 09:00:11.226";26;26;23;23;87
"16/05/23 09:00:16.151";258;22;15;12;35
"16/05/23 09:00:19.919";285;89;23;10;36
"16/05/23 09:00:20.350";271;80;218;30;33
"16/05/23 09:00:26.522";275;98;140;284;341
"16/05/23 09:00:29.031";300;95;168;186;509
"16/05/23 09:00:33.883";311;99;152;198;548
"16/05/23 09:00:35.316";297;100;151;195;548
"16/05/23 09:00:41.123";294;86;168;208;550
"16/05/23 09:00:44.621";31;98;179;213;566
"16/05/23 09:00:46.696";23;30;161;217;589
"16/05/23 09:00:49.470";39;9;0;185;590
"16/05/23 09:00:54.948";21;12;27;5;271
"16/05/23 09:00:56.806";23;24;13;32;46
"16/05/23 09:01:00.751";26;12;28;14;34
"16/05/23 09:01:03.425";20;21;24;9;36
"16/05/23 09:01:08.924";51;23;24;14;33
"16/05/23 09:01:11.526";20;21;10;10;35
"16/05/23 09:01:16.514";27;24;26;24;35
"16/05/23 09:01:17.797";21;22;8;28;35
"16/05/23 09:01:24.733";262;11;21;25;34
"16/05/23 09:01:28.121";299;96;23;14;33
"16/05/23 09:01:29.670";310;98;222;41;36
"16/05/23 09:01:35.380";281;99;143;289;414
"16/05/23 09:01:36.658";282;98;169;198;518
"16/05/23 09:01:41.964";312;100;148;197;552
"16/05/23 09:01:43.522";320;81;154;200;546
"16/05/23 09:01:49.445";288;79;154;201;555
"16/05/23 09:01:52.696";30;98;182;200;576
"16/05/23 09:01:55.817";39;7;150;218;593
"16/05/23 09:01:58.398";24;19;0;187;588
"16/05/23 09:02:03.953";251;9;20;7;192
"16/05/23 09:02:07.899";273;84;9;14;43
"16/05/23 09:02:10.883";303;77;213;7;35
"16/05/23 09:02:14.577";265;94;140;277;335
