"DateTime";"TL2.SP.AN2L_TCONT_CORRIENTE_REAL_CAJA3";"TL2.SP.AN2L_TCONT_CORRIENTE_REAL_CAJA4";"TL2.SP.AN2L_TCONT_CORRIENTE_REAL_CAJA5";"TL2.SP.AN2L_TCONT_CORRIENTE_REAL_CAJA6";"TL2.SP.AN2L_TCONT_CORRIENTE_REAL_CAJA7"
"16/05/23 05:02:10.970";24;8;6;27;33
"16/05/23 05:02:17.232";41;23;7;9;33
"16/05/23 05:02:20.421";40;27;27;7;33
"16/05/23 05:02:23.323";38;13;11;11;35
"16/05/23 05:02:27.546";23;21;25;12;33
"16/05/23 05:02:30.144";38;20;26;11;33
"16/05/23 05:02:32.608";40;10;24;25;33
"16/05/23 05:02:35.829";40;7;27;8;35
"16/05/23 05:02:39.552";39;9;22;28;35
"16/05/23 05:02:44.167";26;4;21;27;35
"16/05/23 05:02:47.259";40;6;14;10;36
"16/05/23 05:02:50.302";42;11;21;25;33
"16/05/23 05:02:53.930";44;13;14;22;33
"16/05/23 05:02:58.151";23;10;10;8;36
"16/05/23 05:03:02.757";21;8;26;7;32
"16/05/23 05:03:06.284";27;21;24;8;35
"16/05/23 05:03:08.496";21;8;11;7;33
"16/05/23 05:03:14.503";18;21;27;11;33
"16/05/23 05:03:17.554";45;23;13;9;34
"16/05/23 05:03:20.569";41;25;27;6;33
"16/05/23 05:03:25.046";42;24;26;8;34
"16/05/23 05:03:26.102";27;10;3;24;36
"16/05/23 05:03:30.320";27;11;26;25;33
"16/05/23 05:03:36.391";230;23;22;27;35
"16/05/23 05:03:39.566";240;9;25;14;33
"16/05/23 05:03:41.312";254;91;69;9;33
"16/05/23 05:03:47.037";231;68;203;260;33
"16/05/23 05:03:47.739";251;69;146;228;442
"16/05/23 05:03:51.802";236;84;150;236;471
"16/05/23 05:03:57.991";262;70;156;250;470
"16/05/23 05:03:58.423";261;87;160;257;481
"16/05/23 05:04:05.191";293;84;149;261;490
"16/05/23 05:04:06.405";22;101;155;248;502
"16/05/23 05:04:10.221";21;9;141;279;516
"16/05/23 05:04:13.490";23;10;0;0;539
"16/05/23 05:04:17.540";23;8;26;24;74
"16/05/23 05:04:21.046";25;23;9;29;34
"16/05/23 05:04:23.633";44;9;21;8;33
"16/05/23 05:04:29.993";23;6;15;25;35
"16/05/23 05:04:31.431";44;11;8;14;36
"16/05/23 05:04:37.782";52;5;7;9;36
"16/05/23 05:04:39.557";241;20;9;25;35
"16/05/23 05:04:43.149";257;86;10;12;33
"16/05/23 05:04:46.874";234;90;207;260;36
"16/05/23 05:04:49.422";233;68;138;232;427
"16/05/23 05:04:55.371";252;66;138;253;470
"16/05/23 05:04:57.208";265;64;158;236;476
"16/05/23 05:05:01.935";271;86;147;256;486
"16/05/23 05:05:06.477";287;75;151;264;499
"16/05/23 05:05:09.597";17;91;150;249;514
"16/05/23 05:05:13.399";22;11;144;277;524
"16/05/23 05:05:17.344";237;20;0;1;543
"16/05/23 05:05:17.688";221;20;27;20;86
"16/05/23 05:05:22.525";260;85;9;28;37
"16/05/23 05:05:27.686";238;73;207;260;34
"16/05/23 05:05:29.178";235;85;156;225;440
"16/05/23 05:05:35.084";256;66;140;233;476
"16/05/23 05:05:37.994";265;66;157;246;481
"16/05/23 05:05:39.556";270;66;161;251;486
"16/05/23 05:05:46.052";289;73;154;259;497
"16/05/23 05:05:48.336";21;96;173;267;511
"16/05/23 05:05:52.128";42;8;143;275;523
"16/05/23 05:05:55.642";23;22;0;0;536
"16/05/23 05:05:57.267";41;9;23;22;73
"16/05/23 05:06:01.791";41;5;22;30;36
"16/05/23 05:06:05.776";45;25;9;15;36
"16/05/23 05:06:09.732";25;11;27;8;36
"16/05/23 05:06:11.839";21;8;8;10;36
"16/05/23 05:06:15.768";21;5;8;9;34
"16/05/23 05:06:22.175";43;25;27;24;33
"16/05/23 05:06:25.772";247;27;24;7;36
"16/05/23 05:06:29.154";259;86;10;29;36
"16/05/23 05:06:30.454";240;91;207;27;34
"16/05/23 05:06:34.036";234;71;146;266;340
"16/05/23 05:06:37.355";234;83;144;233;474
"16/05/23 05:06:42.350";264;70;150;229;481
"16/05/23 05:06:44.559";273;85;152;246;486
"16/05/23 05:06:49.538";279;88;150;254;499
"16/05/23 05:06:53.719";26;77;150;273;514
"16/05/23 05:06:55.677";20;9;167;267;533
"16/05/23 05:06:59.919";41;23;0;275;546
"16/05/23 05:07:05.143";234;23;21;5;228
"16/05/23 05:07:08.491";261;84;7;26;44
"16/05/23 05:07:11.588";239;89;205;9;35
"16/05/23 05:07:13.964";227;87;141;259;317
"16/05/23 05:07:18.699";226;68;136;234;465
"16/05/23 05:07:20.791";253;70;151;232;471
"16/05/23 05:07:25.001";255;85;157;245;467
"16/05/23 05:07:27.864";267;89;155;247;482
"16/05/23 05:07:33.847";26;68;148;240;499
"16/05/23 05:07:35.175";39;10;144;246;511
"16/05/23 05:07:39.566";39;22;0;244;526
"16/05/23 05:07:42.163";24;8;29;5;202
"16/05/23 05:07:45.847";22;21;24;9;43
"16/05/23 05:07:49.706";20;11;23;24;34
"16/05/23 05:07:53.921";27;21;7;27;32
"16/05/23 05:07:56.660";41;22;6;28;32
"16/05/23 05:08:00.635";43;24;7;25;33
"16/05/23 05:08:06.527";236;9;9;8;36
"16/05/23 05:08:10.089";254;74;15;27;33
"16/05/23 05:08:11.496";243;90;206;25;35
"16/05/23 05:08:17.259";228;72;143;267;227
"16/05/23 05:08:20.261";250;86;153;254;464
"16/05/23 05:08:24.550";264;64;157;233;479
"16/05/23 05:08:27.346";270;70;162;233;483
"16/05/23 05:08:28.842";275;69;170;238;494
"16/05/23 05:08:35.379";30;69;175;261;510
"16/05/23 05:08:37.676";43;108;163;256;527
"16/05/23 05:08:39.271";41;11;0;276;545
"16/05/23 05:08:45.832";236;21;25;4;420
"16/05/23 05:08:49.661";258;70;24;23;52
"16/05/23 05:08:51.448";243;91;205;10;34
"16/05/23 05:08:56.380";232;71;145;262;227
"16/05/23 05:08:57.709";246;82;152;255;466
"16/05/23 05:09:03.717";264;70;143;226;478
"16/05/23 05:09:05.746";269;84;161;231;481
"16/05/23 05:09:08.091";248;89;159;251;492
"16/05/23 05:09:14.970";26;71;160;259;505
"16/05/23 05:09:17.760";20;43;161;265;522
"16/05/23 05:09:20.024";41;11;0;282;541
"16/05/23 05:09:25.719";232;24;24;4;348
"16/05/23 05:09:29.289";244;11;12;23;50
"16/05/23 05:09:32.536";241;92;199;10;35
"16/05/23 05:09:35.836";228;73;144;261;191
"16/05/23 05:09:38.852";248;86;151;254;460
"16/05/23 05:09:43.681";261;68;136;231;476
"16/05/23 05:09:47.284";272;70;145;229;472
"16/05/23 05:09:50.150";275;87;158;251;483
"16/05/23 05:09:54.553";42;92;157;259;502
"16/05/23 05:09:57.324";22;104;146;254;517
"16/05/23 05:09:59.685";40;7;19;252;534
"16/05/23 05:10:03.394";26;4;25;4;433
"16/05/23 05:10:07.690";240;24;14;26;54
"16/05/23 05:10:11.191";256;83;10;29;35
"16/05/23 05:10:15.789";230;74;206;257;33
"16/05/23 05:10:17.364";240;68;134;227;419
"16/05/23 05:10:20.821";216;68;147;232;467
"16/05/23 05:10:25.842";255;69;131;247;463
"16/05/23 05:10:28.332";240;85;150;233;468
"16/05/23 05:10:33.626";280;90;159;253;481
"16/05/23 05:10:36.558";23;71;144;244;501
"16/05/23 05:10:39.313";42;7;139;269;519
"16/05/23 05:10:44.969";26;11;0;4;535
"16/05/23 05:10:46.310";42;22;26;26;89
"16/05/23 05:10:51.638";244;8;9;11;38
"16/05/23 05:10:53.841";228;59;4;12;34
"16/05/23 05:10:56.329";261;92;201;27;33
"16/05/23 05:11:02.818";255;72;143;266;196
"16/05/23 05:11:04.365";239;83;151;263;462
"16/05/23 05:11:10.142";264;84;157;248;480
"16/05/23 05:11:12.975";268;84;149;253;485
"16/05/23 05:11:15.768";270;87;154;256;496
"16/05/23 05:11:20.938";37;68;166;261;510
"16/05/23 05:11:21.126";23;110;151;275;524
"16/05/23 05:11:25.813";39;11;14;260;540
"16/05/23 05:11:29.653";23;8;22;5;438
"16/05/23 05:11:32.803";41;11;6;22;56
"16/05/23 05:11:36.853";39;22;23;9;34
"16/05/23 05:11:39.488";300;8;22;27;36
"16/05/23 05:11:44.202";276;102;14;12;33
"16/05/23 05:11:49.237";255;100;211;268;37
"16/05/23 05:11:50.790";246;72;150;241;438
"16/05/23 05:11:56.979";291;90;164;249;493
"16/05/23 05:11:57.937";287;79;168;267;500
"16/05/23 05:12:04.155";289;99;176;256;515
"16/05/23 05:12:05.630";293;84;182;286;531
"16/05/23 05:12:09.240";24;103;185;288;551
"16/05/23 05:12:14.963";44;11;162;299;565
"16/05/23 05:12:17.985";21;20;0;0;575
"16/05/23 05:12:21.063";239;22;25;25;88
"16/05/23 05:12:25.651";262;86;25;29;36
"16/05/23 05:12:27.417";239;91;210;24;35
"16/05/23 05:12:31.655";252;70;167;264;353
"16/05/23 05:12:33.313";235;67;154;235;468
"16/05/23 05:12:39.596";261;83;157;245;474
"16/05/23 05:12:41.259";247;87;157;230;480
"16/05/23 05:12:44.385";273;73;143;255;492
"16/05/23 05:12:50.281";25;75;164;267;509
"16/05/23 05:12:53.956";41;11;137;272;525
"16/05/23 05:12:55.326";25;22;0;251;542
"16/05/23 05:12:59.333";21;10;24;1;186
"16/05/23 05:13:02.311";22;8;29;11;43
"16/05/23 05:13:07.750";23;10;8;11;34
"16/05/23 05:13:12.466";252;11;20;12;35
"16/05/23 05:13:16.162";267;89;25;25;36
"16/05/23 05:13:18.816";243;77;210;24;34
"16/05/23 05:13:22.680";261;87;150;281;277
"16/05/23 05:13:26.219";264;68;146;254;479
"16/05/23 05:13:29.508";274;87;165;257;491
"16/05/23 05:13:31.926";284;77;171;268;500
"16/05/23 05:13:35.847";297;87;165;275;514
"16/05/23 05:13:40.990";35;76;184;285;531
"16/05/23 05:13:42.026";21;13;167;290;551
"16/05/23 05:13:47.948";27;21;0;270;570
"16/05/23 05:13:52.177";241;9;26;0;263
"16/05/23 05:13:55.463";264;83;27;27;47
"16/05/23 05:13:58.844";244;93;208;33;33
"16/05/23 05:13:59.545";256;87;168;270;363
"16/05/23 05:14:04.401";238;86;136;254;476
"16/05/23 05:14:09.483";266;83;140;233;480
"16/05/23 05:14:11.113";253;73;163;255;479
"16/05/23 05:14:14.672";276;94;147;263;492
"16/05/23 05:14:20.003";26;78;151;279;507
"16/05/23 05:14:22.992";22;11;137;281;527
"16/05/23 05:14:26.412";39;20;0;287;538
"16/05/23 05:14:29.459";23;8;25;4;183
"16/05/23 05:14:32.995";253;11;24;27;43
"16/05/23 05:14:38.000";263;86;11;8;34
"16/05/23 05:14:39.563";241;94;211;240;35
"16/05/23 05:14:43.095";227;70;141;274;403
"16/05/23 05:14:49.739";249;68;136;240;476
"16/05/23 05:14:51.463";263;83;143;252;471
"16/05/23 05:14:56.914";269;89;155;259;481
"16/05/23 05:14:59.409";249;70;151;242;493
"16/05/23 05:15:04.091";28;91;146;268;510
"16/05/23 05:15:05.346";39;7;135;275;524
"16/05/23 05:15:08.765";41;20;0;68;541
"16/05/23 05:15:11.906";40;12;30;1;116
"16/05/23 05:15:17.254";241;20;21;28;38
"16/05/23 05:15:21.200";269;87;21;9;34
"16/05/23 05:15:23.745";235;90;207;198;36
"16/05/23 05:15:27.103";231;70;137;267;383
"16/05/23 05:15:30.819";248;81;151;239;471
"16/05/23 05:15:35.367";257;68;156;232;469
"16/05/23 05:15:37.804";244;87;145;237;475
"16/05/23 05:15:43.133";241;73;158;263;488
"16/05/23 05:15:47.094";27;70;152;271;500
"16/05/23 05:15:47.632";39;8;142;273;512
"16/05/23 05:15:52.859";42;20;0;253;529
"16/05/23 05:15:55.136";243;20;25;5;161
"16/05/23 05:15:59.374";232;85;7;29;42
"16/05/23 05:16:04.055";256;73;205;255;35
"16/05/23 05:16:06.442";224;70;142;227;421
"16/05/23 05:16:11.230";247;81;138;230;474
"16/05/23 05:16:15.145";259;65;155;248;470
"16/05/23 05:16:17.691";235;86;139;238;475
"16/05/23 05:16:21.774";240;73;144;258;487
"16/05/23 05:16:25.245";24;71;162;264;504
"16/05/23 05:16:29.081";21;12;132;271;515
"16/05/23 05:16:34.190";203;3;0;6;531
"16/05/23 05:16:37.747";247;25;24;23;89
"16/05/23 05:16:39.151";258;86;11;24;38
"16/05/23 05:16:44.266";237;90;209;258;33
"16/05/23 05:16:45.728";252;71;139;225;436
"16/05/23 05:16:52.113";254;85;154;234;473
"16/05/23 05:16:55.092";264;84;145;234;474
"16/05/23 05:16:58.711";272;73;144;254;479
"16/05/23 05:17:01.995";281;78;146;260;490
"16/05/23 05:17:05.229";22;74;148;272;509
"16/05/23 05:17:06.796";41;6;139;282;524
"16/05/23 05:17:10.508";28;13;0;0;537
"16/05/23 05:17:13.959";38;21;28;21;90
"16/05/23 05:17:20.808";42;25;24;27;36
"16/05/23 05:17:21.898";28;25;28;29;33
"16/05/23 05:17:26.659";38;8;22;10;35
"16/05/23 05:17:29.780";39;24;9;25;32
"16/05/23 05:17:35.296";224;23;14;8;35
"16/05/23 05:17:37.818";249;11;22;29;35
"16/05/23 05:17:40.331";261;90;32;28;37
"16/05/23 05:17:45.305";228;68;208;263;35
"16/05/23 05:17:46.525";228;68;143;236;448
"16/05/23 05:17:52.933";256;85;140;237;476
"16/05/23 05:17:56.578";276;74;138;256;478
"16/05/23 05:17:58.850";280;91;159;261;490
"16/05/23 05:18:03.983";308;93;147;273;505
"16/05/23 05:18:06.267";26;118;166;283;528
"16/05/23 05:18:09.748";36;8;144;274;546
"16/05/23 05:18:14.956";231;6;0;1;561
"16/05/23 05:18:18.330";240;10;24;28;71
"16/05/23 05:18:20.477";254;91;114;9;36
"16/05/23 05:18:22.485";253;86;209;261;47
"16/05/23 05:18:25.945";262;83;138;222;446
"16/05/23 05:18:32.626";257;86;153;248;472
"16/05/23 05:18:33.654";238;84;158;236;473
"16/05/23 05:18:39.138";270;85;157;253;479
"16/05/23 05:18:43.701";294;78;147;260;492
"16/05/23 05:18:45.488";24;110;148;269;507
"16/05/23 05:18:49.087";18;3;136;265;523
"16/05/23 05:18:54.538";237;20;0;3;540
"16/05/23 05:18:57.971";252;80;27;11;69
"16/05/23 05:18:59.770";241;89;207;11;35
"16/05/23 05:19:04.681";256;81;144;262;273
"16/05/23 05:19:08.453";232;80;152;240;460
"16/05/23 05:19:10.815";258;66;159;237;473
"16/05/23 05:19:14.618";263;83;160;254;475
"16/05/23 05:19:17.453";265;85;144;260;484
"16/05/23 05:19:23.392";31;66;144;273;496
"16/05/23 05:19:23.719";14;30;141;271;508
"16/05/23 05:19:27.623";27;10;0;253;523
"16/05/23 05:19:33.459";234;23;21;3;264
"16/05/23 05:19:37.749";261;66;27;28;46
"16/05/23 05:19:38.722";270;92;204;24;35
"16/05/23 05:19:44.778";259;77;144;273;195
"16/05/23 05:19:47.930";255;85;155;265;465
"16/05/23 05:19:49.326";242;72;140;244;480
"16/05/23 05:19:55.370";270;66;162;260;481
"16/05/23 05:19:56.510";257;85;166;265;491
"16/05/23 05:20:02.870";38;85;172;268;503
"16/05/23 05:20:04.222";28;99;175;262;518
"16/05/23 05:20:07.295";38;6;8;264;534
"16/05/23 05:20:10.985";42;6;24;0;405
"16/05/23 05:20:16.533";251;9;12;25;50
"16/05/23 05:20:19.414";269;86;23;14;35
"16/05/23 05:20:24.367";242;90;208;259;36
"16/05/23 05:20:26.386";237;72;139;240;437
"16/05/23 05:20:30.250";267;85;140;246;480
"16/05/23 05:20:32.620";277;84;162;264;478
"16/05/23 05:20:36.026";284;69;166;273;490
"16/05/23 05:20:40.890";258;72;174;260;503
"16/05/23 05:20:44.464";19;87;177;285;520
"16/05/23 05:20:49.210";39;12;145;293;538
"16/05/23 05:20:50.150";38;12;0;7;550
"16/05/23 05:20:54.867";20;12;23;25;87
"16/05/23 05:20:58.174";42;7;23;6;35
"16/05/23 05:21:03.947";243;6;14;26;35
"16/05/23 05:21:04.828";254;21;9;8;36
"16/05/23 05:21:08.034";260;92;163;27;35
"16/05/23 05:21:11.584";263;72;149;278;154
"16/05/23 05:21:17.107";240;70;153;242;464
"16/05/23 05:21:22.036";273;86;145;242;484
"16/05/23 05:21:24.749";282;72;143;264;489
"16/05/23 05:21:28.723";285;91;153;274;503
"16/05/23 05:21:32.928";92;80;171;257;521
"16/05/23 05:21:35.082";23;108;162;294;544
"16/05/23 05:21:36.947";39;10;70;274;562
"16/05/23 05:21:43.789";233;12;0;1;522
"16/05/23 05:21:47.397";245;10;24;25;58
"16/05/23 05:21:48.958";259;88;109;27;35
"16/05/23 05:21:53.688";236;87;210;267;72
"16/05/23 05:21:54.741";252;85;150;230;450
"16/05/23 05:22:01.364";261;69;141;256;473
"16/05/23 05:22:02.839";253;68;158;256;470
"16/05/23 05:22:07.035";273;89;160;265;484
"16/05/23 05:22:12.366";310;77;148;274;501
"16/05/23 05:22:14.188";25;108;163;263;520
"16/05/23 05:22:18.661";22;10;127;262;537
"16/05/23 05:22:21.332";37;9;0;1;549
"16/05/23 05:22:26.786";247;11;22;27;67
"16/05/23 05:22:28.720";264;85;25;23;35
"16/05/23 05:22:34.045";238;97;212;257;33
"16/05/23 05:22:35.229";234;85;145;227;424
"16/05/23 05:22:40.526";256;69;160;262;479
"16/05/23 05:22:44.586";272;65;159;259;481
"16/05/23 05:22:47.333";276;69;167;244;486
"16/05/23 05:22:50.633";250;89;173;264;499
"16/05/23 05:22:54.412";27;71;176;276;516
"16/05/23 05:22:57.166";49;9;147;283;531
"16/05/23 05:23:01.094";25;21;0;8;544
"16/05/23 05:23:05.373";303;11;23;24;90
"16/05/23 05:23:09.837";268;101;11;25;37
"16/05/23 05:23:13.450";246;76;206;27;34
"16/05/23 05:23:17.255";275;92;137;275;287
"16/05/23 05:23:20.901";275;85;138;239;470
"16/05/23 05:23:23.201";294;74;156;249;482
"16/05/23 05:23:25.010";280;78;162;262;491
"16/05/23 05:23:29.973";311;97;170;269;504
"16/05/23 05:23:34.923";28;95;159;278;518
"16/05/23 05:23:37.595";22;11;156;288;537
"16/05/23 05:23:39.553";41;21;0;262;553
"16/05/23 05:23:46.117";42;28;24;0;228
"16/05/23 05:23:46.788";41;25;27;7;44
"16/05/23 05:23:51.023";36;6;7;9;34
"16/05/23 05:23:56.907";252;23;6;8;34
"16/05/23 05:23:59.018";268;90;25;11;33
"16/05/23 05:24:03.683";261;74;216;258;35
"16/05/23 05:24:05.868";264;71;143;238;422
"16/05/23 05:24:10.794";267;68;142;246;484
"16/05/23 05:24:13.499";277;84;161;252;488
"16/05/23 05:24:18.202";285;75;159;270;498
"16/05/23 05:24:19.191";294;89;179;261;514
"16/05/23 05:24:24.742";26;69;183;293;532
"16/05/23 05:24:25.993";21;12;153;295;550
"16/05/23 05:24:30.755";37;11;0;14;566
"16/05/23 05:24:35.883";39;11;22;29;109
"16/05/23 05:24:37.316";39;21;22;30;37
"16/05/23 05:24:42.058";259;8;23;27;33
"16/05/23 05:24:46.851";276;99;21;7;33
"16/05/23 05:24:47.914";278;74;207;12;33
"16/05/23 05:24:53.635";276;69;149;286;318
"16/05/23 05:24:57.658";293;77;142;256;475
"16/05/23 05:25:01.006";307;80;145;250;489
"16/05/23 05:25:04.501";313;93;162;281;501
"16/05/23 05:25:08.064";294;98;173;259;518
"16/05/23 05:25:11.981";31;98;181;299;535
"16/05/23 05:25:14.050";36;10;152;309;551
"16/05/23 05:25:17.562";25;19;0;286;570
"16/05/23 05:25:20.238";25;23;21;2;166
"16/05/23 05:25:26.972";242;21;6;22;41
"16/05/23 05:25:29.077";260;85;24;7;34
"16/05/23 05:25:30.869";257;88;212;259;32
"16/05/23 05:25:35.610";255;69;132;233;409
"16/05/23 05:25:41.126";259;70;139;259;473
"16/05/23 05:25:44.440";266;82;160;258;476
"16/05/23 05:25:45.902";253;90;143;245;483
"16/05/23 05:25:50.838";254;91;139;269;496
"16/05/23 05:25:54.257";21;80;146;282;512
"16/05/23 05:25:57.613";37;11;166;286;528
"16/05/23 05:26:01.175";37;20;0;0;542
"16/05/23 05:26:06.553";243;8;25;22;96
"16/05/23 05:26:09.716";263;88;9;11;38
"16/05/23 05:26:12.795";237;91;208;24;34
"16/05/23 05:26:16.012";230;66;142;271;334
"16/05/23 05:26:20.662";254;69;154;241;466
"16/05/23 05:26:23.802";263;82;145;241;471
"16/05/23 05:26:27.650";267;74;143;263;478
"16/05/23 05:26:31.005";252;88;147;248;489
"16/05/23 05:26:35.028";28;74;146;277;506
"16/05/23 05:26:37.344";41;5;134;268;519
"16/05/23 05:26:41.624";18;21;0;264;531
"16/05/23 05:26:43.271";25;22;22;0;181
"16/05/23 05:26:49.619";243;22;25;8;41
"16/05/23 05:26:53.194";251;23;13;25;33
"16/05/23 05:26:56.576";244;92;200;9;33
"16/05/23 05:27:00.075";240;69;142;279;178
"16/05/23 05:27:01.657";244;66;143;275;464
"16/05/23 05:27:07.538";265;68;156;245;482
"16/05/23 05:27:10.861";276;72;152;246;485
"16/05/23 05:27:13.701";284;87;172;269;498
"16/05/23 05:27:18.545";64;69;174;276;517
"16/05/23 05:27:20.031";26;99;166;267;532
"16/05/23 05:27:24.851";26;6;37;291;550
"16/05/23 05:27:28.467";43;11;25;4;498
"16/05/23 05:27:29.646";26;23;9;8;60
"16/05/23 05:27:34.150";261;8;13;10;35
"16/05/23 05:27:39.752";270;88;6;25;34
"16/05/23 05:27:40.376";260;93;211;239;32
"16/05/23 05:27:45.822";257;70;146;279;399
"16/05/23 05:27:47.859";241;72;148;246;480
"16/05/23 05:27:52.954";270;82;164;239;485
"16/05/23 05:27:57.084";280;87;168;266;491
"16/05/23 05:28:01.094";257;70;177;274;506
"16/05/23 05:28:05.292";24;67;179;285;525
"16/05/23 05:28:08.683";39;10;181;291;541
"16/05/23 05:28:12.314";37;9;0;27;559
"16/05/23 05:28:13.506";21;7;26;0;115
"16/05/23 05:28:16.955";38;11;21;24;39
"16/05/23 05:28:22.857";251;10;8;30;34
"16/05/23 05:28:26.874";282;88;9;31;33
"16/05/23 05:28:30.467";253;79;211;24;33
"16/05/23 05:28:33.173";247;88;150;286;308
"16/05/23 05:28:37.663";268;72;152;257;488
"16/05/23 05:28:40.163";284;73;165;257;497
"16/05/23 05:28:42.571";298;88;170;273;501
"16/05/23 05:28:46.684";311;88;176;278;516
"16/05/23 05:28:51.823";27;81;182;289;530
"16/05/23 05:28:54.058";24;13;170;304;549
"16/05/23 05:28:56.264";38;19;0;278;573
"16/05/23 05:29:02.033";249;11;21;4;250
"16/05/23 05:29:05.594";273;87;13;13;47
"16/05/23 05:29:07.914";244;69;207;211;34
"16/05/23 05:29:11.975";240;88;145;275;391
"16/05/23 05:29:16.129";241;75;139;246;480
"16/05/23 05:29:20.278";272;72;142;246;486
"16/05/23 05:29:24.563";280;70;152;249;482
"16/05/23 05:29:27.077";258;69;173;274;497
"16/05/23 05:29:30.919";24;71;162;277;514
"16/05/23 05:29:33.273";26;11;144;285;529
"16/05/23 05:29:36.698";42;12;0;97;550
"16/05/23 05:29:39.358";36;23;21;2;115
"16/05/23 05:29:45.655";41;20;23;24;38
"16/05/23 05:29:49.538";238;24;8;10;33
"16/05/23 05:29:52.133";256;20;12;28;35
"16/05/23 05:29:54.870";278;89;122;10;36
"16/05/23 05:29:59.225";262;76;212;281;62
"16/05/23 05:30:02.756";264;68;158;236;466
"16/05/23 05:30:07.399";275;83;144;252;490
"16/05/23 05:30:08.201";261;87;164;268;492
"16/05/23 05:30:13.804";284;86;173;275;502
"16/05/23 05:30:18.374";313;77;175;286;513
"16/05/23 05:30:22.073";24;103;176;267;532
"16/05/23 05:30:23.037";39;11;97;297;549
"16/05/23 05:30:27.111";18;10;0;0;563
"16/05/23 05:30:32.877";253;22;26;25;68
"16/05/23 05:30:34.707";285;85;23;28;34
"16/05/23 05:30:38.883";244;92;208;262;36
"16/05/23 05:30:43.605";237;87;147;237;444
"16/05/23 05:30:44.045";235;83;142;249;488
"16/05/23 05:30:48.761";267;85;149;260;483
"16/05/23 05:30:54.138";273;89;149;249;489
"16/05/23 05:30:58.178";299;91;147;272;501
"16/05/23 05:31:00.987";20;69;161;280;516
"16/05/23 05:31:04.019";39;10;138;290;533
"16/05/23 05:31:05.558";22;24;0;2;547
"16/05/23 05:31:09.888";45;7;23;25;89
"16/05/23 05:31:14.950";40;22;8;8;36
"16/05/23 05:31:19.723";234;18;11;23;34
"16/05/23 05:31:22.293";269;10;14;11;35
"16/05/23 05:31:24.357";293;94;44;24;33
"16/05/23 05:31:28.083";283;81;215;281;36
"16/05/23 05:31:31.091";281;90;168;265;479
"16/05/23 05:31:37.634";279;72;165;252;512
"16/05/23 05:31:39.544";293;88;172;273;507
"16/05/23 05:31:44.270";302;87;174;279;517
"16/05/23 05:31:46.002";267;78;178;285;533
"16/05/23 05:31:51.076";22;102;183;296;551
"16/05/23 05:31:54.995";18;10;154;274;565
"16/05/23 05:31:59.329";251;9;0;0;577
"16/05/23 05:32:02.871";264;74;25;24;73
"16/05/23 05:32:03.472";284;91;216;21;36
"16/05/23 05:32:10.037";246;68;147;275;234
"16/05/23 05:32:10.918";262;71;153;274;476
"16/05/23 05:32:16.611";272;75;157;245;491
"16/05/23 05:32:18.356";250;74;161;264;493
"16/05/23 05:32:22.180";279;68;166;271;499
"16/05/23 05:32:27.646";30;87;156;276;507
"16/05/23 05:32:29.429";40;30;159;287;520
"16/05/23 05:32:33.069";41;12;0;263;535
"16/05/23 05:32:36.346";26;19;23;0;277
"16/05/23 05:32:40.860";42;12;11;23;47
"16/05/23 05:32:44.781";24;25;15;26;35
