"DateTime";"TL2.SP.AN2L_TCONT_CORRIENTE_REAL_CAJA3";"TL2.SP.AN2L_TCONT_CORRIENTE_REAL_CAJA4";"TL2.SP.AN2L_TCONT_CORRIENTE_REAL_CAJA5";"TL2.SP.AN2L_TCONT_CORRIENTE_REAL_CAJA6";"TL2.SP.AN2L_TCONT_CORRIENTE_REAL_CAJA7"
"15/05/23 21:04:17.089";291;104;147;226;518
"15/05/23 21:04:19.355";304;107;169;221;507
"15/05/23 21:04:24.903";315;119;173;242;514
"15/05/23 21:04:25.852";274;106;183;251;527
"15/05/23 21:04:30.249";29;133;184;251;541
"15/05/23 21:04:35.285";43;12;198;262;552
"15/05/23 21:04:37.613";42;8;0;1;540
"15/05/23 21:04:41.721";21;14;23;24;71
"15/05/23 21:04:46.609";28;23;8;11;36
"15/05/23 21:04:47.401";42;9;26;11;37
"15/05/23 21:04:52.042";45;12;9;24;38
"15/05/23 21:04:55.117";23;24;12;29;37
"15/05/23 21:05:00.165";26;10;9;10;35
"15/05/23 21:05:03.766";25;22;27;24;34
"15/05/23 21:05:06.662";24;23;23;9;35
"15/05/23 21:05:11.525";277;10;9;10;37
"15/05/23 21:05:15.550";316;83;26;33;37
"15/05/23 21:05:17.542";275;127;215;31;35
"15/05/23 21:05:22.062";273;105;161;287;238
"15/05/23 21:05:23.549";275;120;178;275;514
"15/05/23 21:05:26.541";281;118;150;234;533
"15/05/23 21:05:31.626";315;105;175;226;522
"15/05/23 21:05:33.987";291;122;180;230;534
"15/05/23 21:05:40.743";31;124;173;253;552
"15/05/23 21:05:41.631";41;11;191;259;562
"15/05/23 21:05:44.755";43;20;0;270;573
"15/05/23 21:05:50.573";326;8;26;3;231
"15/05/23 21:05:55.049";306;80;12;25;47
"15/05/23 21:05:57.368";262;137;208;10;35
"15/05/23 21:06:02.203";294;112;151;282;239
"15/05/23 21:06:03.362";268;101;153;263;503
"15/05/23 21:06:09.425";316;122;154;222;520
"15/05/23 21:06:12.245";293;126;159;244;507
"15/05/23 21:06:15.235";322;127;179;234;526
"15/05/23 21:06:19.707";29;128;168;255;538
"15/05/23 21:06:21.858";27;8;166;236;551
"15/05/23 21:06:26.490";48;20;0;270;557
"15/05/23 21:06:27.819";40;22;23;2;205
"15/05/23 21:06:32.249";29;22;9;6;44
"15/05/23 21:06:36.913";27;26;28;11;35
"15/05/23 21:06:38.699";41;24;12;11;34
"15/05/23 21:06:43.944";21;10;7;25;34
"15/05/23 21:06:49.126";275;23;26;15;37
"15/05/23 21:06:52.096";303;104;13;27;35
"15/05/23 21:06:54.396";293;121;213;31;38
"15/05/23 21:06:57.065";286;119;192;279;385
"15/05/23 21:07:00.154";282;99;167;229;514
"15/05/23 21:07:05.958";297;100;171;235;510
"15/05/23 21:07:10.742";301;101;174;240;515
"15/05/23 21:07:12.980";282;104;182;243;524
"15/05/23 21:07:17.397";29;104;175;245;540
"15/05/23 21:07:20.042";39;11;197;249;548
"15/05/23 21:07:24.800";44;11;0;22;562
"15/05/23 21:07:27.874";44;9;28;3;117
"15/05/23 21:07:29.859";24;8;27;27;39
"15/05/23 21:07:35.238";26;27;25;29;35
"15/05/23 21:07:36.817";43;28;13;9;37
"15/05/23 21:07:41.335";26;10;22;14;34
"15/05/23 21:07:43.618";44;22;22;12;34
"15/05/23 21:07:49.251";25;26;29;26;34
"15/05/23 21:07:50.573";43;12;24;26;37
"15/05/23 21:07:55.709";44;22;15;30;34
"15/05/23 21:08:00.128";46;21;22;26;37
"15/05/23 21:08:02.980";24;11;10;9;34
"15/05/23 21:08:08.292";251;25;10;24;37
"15/05/23 21:08:11.822";281;7;21;27;34
"15/05/23 21:08:13.948";259;109;106;11;37
"15/05/23 21:08:17.464";288;125;212;279;34
"15/05/23 21:08:19.321";252;118;151;213;482
"15/05/23 21:08:23.091";257;100;161;222;510
"15/05/23 21:08:27.919";295;122;171;219;507
"15/05/23 21:08:32.941";303;120;157;218;513
"15/05/23 21:08:37.044";44;107;178;246;527
"15/05/23 21:08:40.166";42;132;188;227;538
"15/05/23 21:08:41.144";46;12;13;256;552
"15/05/23 21:08:47.299";44;10;20;2;431
"15/05/23 21:08:49.992";42;12;10;10;56
"15/05/23 21:08:54.346";22;11;8;7;36
"15/05/23 21:08:58.487";26;25;8;8;37
"15/05/23 21:09:00.755";21;10;13;31;34
"15/05/23 21:09:03.759";18;22;9;12;37
"15/05/23 21:09:07.912";46;24;14;9;36
"15/05/23 21:09:10.027";44;8;24;9;37
"15/05/23 21:09:16.169";43;27;11;8;38
"15/05/23 21:09:18.523";25;24;27;12;34
"15/05/23 21:09:23.949";259;21;7;29;36
"15/05/23 21:09:27.379";289;10;23;15;35
"15/05/23 21:09:28.606";303;107;9;31;34
"15/05/23 21:09:32.109";290;121;215;287;37
"15/05/23 21:09:36.663";293;105;157;226;479
"15/05/23 21:09:41.434";310;119;156;229;520
"15/05/23 21:09:45.497";313;117;172;245;513
"15/05/23 21:09:47.834";297;110;177;246;524
"15/05/23 21:09:52.665";87;113;169;236;537
"15/05/23 21:09:55.494";22;134;190;255;553
"15/05/23 21:09:59.011";45;7;108;273;564
"15/05/23 21:10:01.708";26;22;0;2;522
"15/05/23 21:10:04.179";24;10;12;14;61
"15/05/23 21:10:07.665";296;21;7;14;35
"15/05/23 21:10:12.275";306;110;12;11;37
"15/05/23 21:10:16.311";271;128;214;269;36
"15/05/23 21:10:20.610";298;110;163;229;456
"15/05/23 21:10:25.143";315;119;158;232;530
"15/05/23 21:10:26.709";295;124;174;245;517
"15/05/23 21:10:32.353";328;127;178;252;530
"15/05/23 21:10:35.973";79;129;186;261;543
"15/05/23 21:10:38.530";24;142;196;260;561
"15/05/23 21:10:42.665";44;10;80;253;573
"15/05/23 21:10:43.538";23;11;0;1;554
"15/05/23 21:10:50.326";24;11;10;28;64
"15/05/23 21:10:53.762";264;6;27;13;37
"15/05/23 21:10:56.199";280;22;25;29;38
"15/05/23 21:10:59.854";301;119;141;11;37
"15/05/23 21:11:01.611";299;104;212;276;43
"15/05/23 21:11:08.366";265;119;170;223;485
"15/05/23 21:11:11.513";298;119;157;226;527
"15/05/23 21:11:12.342";278;118;176;238;518
"15/05/23 21:11:19.135";316;117;180;241;524
"15/05/23 21:11:19.760";291;119;184;245;536
"15/05/23 21:11:23.579";23;136;194;250;551
"15/05/23 21:11:27.593";46;11;162;259;563
"15/05/23 21:11:30.698";44;21;0;2;549
"15/05/23 21:11:37.103";258;11;26;30;72
"15/05/23 21:11:40.566";287;10;12;8;36
"15/05/23 21:11:41.518";299;110;136;13;35
"15/05/23 21:11:46.191";296;103;212;277;58
"15/05/23 21:11:48.159";294;117;173;212;485
"15/05/23 21:11:54.207";291;110;155;230;523
"15/05/23 21:11:55.550";279;119;170;241;515
"15/05/23 21:12:01.101";312;108;175;238;519
"15/05/23 21:12:05.801";33;103;168;225;527
"15/05/23 21:12:06.804";18;133;185;234;544
"15/05/23 21:12:10.288";24;9;14;253;553
"15/05/23 21:12:15.521";22;21;23;0;382
"15/05/23 21:12:18.350";41;10;7;14;52
"15/05/23 21:12:20.938";22;14;25;11;36
"15/05/23 21:12:24.854";24;8;21;28;34
"15/05/23 21:12:30.404";51;25;29;9;37
"15/05/23 21:12:33.540";263;25;23;15;34
"15/05/23 21:12:37.154";285;99;15;10;36
"15/05/23 21:12:39.023";288;120;211;107;37
"15/05/23 21:12:43.598";255;117;189;273;389
"15/05/23 21:12:46.563";255;113;152;227;504
"15/05/23 21:12:49.872";285;101;154;221;511
"15/05/23 21:12:54.877";264;100;172;214;502
"15/05/23 21:12:59.934";305;101;179;235;512
"15/05/23 21:13:02.643";26;93;181;242;529
"15/05/23 21:13:06.925";26;8;197;226;537
"15/05/23 21:13:09.387";45;20;0;5;547
"15/05/23 21:13:11.306";24;22;23;22;92
"15/05/23 21:13:17.626";46;6;7;11;38
"15/05/23 21:13:21.295";270;10;11;13;36
"15/05/23 21:13:24.798";312;96;8;11;37
"15/05/23 21:13:27.982";281;125;214;10;36
"15/05/23 21:13:31.566";275;104;151;278;278
"15/05/23 21:13:35.729";294;107;175;242;506
"15/05/23 21:13:38.720";306;118;171;253;529
"15/05/23 21:13:41.951";292;104;174;230;522
"15/05/23 21:13:44.980";329;122;181;246;529
"15/05/23 21:13:49.541";29;120;175;254;546
"15/05/23 21:13:52.719";40;10;173;244;557
"15/05/23 21:13:56.449";26;21;0;268;566
"15/05/23 21:13:59.936";48;25;23;4;209
"15/05/23 21:14:02.885";49;25;12;26;45
"15/05/23 21:14:06.613";48;24;9;13;36
"15/05/23 21:14:11.873";16;8;24;25;34
"15/05/23 21:14:15.410";272;14;20;13;36
"15/05/23 21:14:18.925";302;103;24;28;38
"15/05/23 21:14:21.997";275;89;216;13;35
"15/05/23 21:14:25.732";291;120;154;288;283
"15/05/23 21:14:29.318";272;117;176;237;509
"15/05/23 21:14:30.438";286;119;160;227;526
"15/05/23 21:14:36.167";287;104;165;229;526
"15/05/23 21:14:40.112";290;123;183;251;537
"15/05/23 21:14:44.053";27;123;188;253;549
"15/05/23 21:14:44.944";44;12;192;262;559
"15/05/23 21:14:49.956";21;23;0;267;570
"15/05/23 21:14:55.130";265;9;24;5;198
"15/05/23 21:14:58.567";284;28;8;24;44
"15/05/23 21:15:02.171";265;114;205;14;36
"15/05/23 21:15:04.856";262;102;147;276;201
"15/05/23 21:15:08.711";285;120;165;258;490
"15/05/23 21:15:12.795";293;116;167;228;512
"15/05/23 21:15:14.505";298;107;158;224;511
"15/05/23 21:15:19.359";315;120;183;227;518
"15/05/23 21:15:23.795";35;122;173;246;529
"15/05/23 21:15:25.887";42;22;189;251;544
"15/05/23 21:15:29.964";47;22;0;260;556
"15/05/23 21:15:34.626";20;8;25;1;284
"15/05/23 21:15:35.029";23;10;12;30;49
"15/05/23 21:15:38.962";48;27;30;11;35
"15/05/23 21:15:43.003";47;24;4;30;37
"15/05/23 21:15:46.088";46;21;9;10;33
"15/05/23 21:15:52.286";52;13;11;10;35
"15/05/23 21:15:53.000";46;12;13;12;36
"15/05/23 21:15:59.992";225;13;10;27;35
"15/05/23 21:16:03.159";270;9;24;29;34
"15/05/23 21:16:04.890";293;104;26;11;37
"15/05/23 21:16:07.563";284;119;211;272;34
"15/05/23 21:16:11.527";261;104;152;215;462
"15/05/23 21:16:16.672";287;105;150;224;512
"15/05/23 21:16:21.454";300;103;167;219;505
"15/05/23 21:16:24.873";307;104;156;240;512
"15/05/23 21:16:28.505";328;105;163;242;522
"15/05/23 21:16:31.061";25;102;185;228;539
"15/05/23 21:16:33.883";25;8;200;258;549
"15/05/23 21:16:37.549";22;12;0;3;538
"15/05/23 21:16:40.691";22;25;23;26;72
"15/05/23 21:16:44.258";27;20;8;11;36
"15/05/23 21:16:48.785";46;21;27;11;34
"15/05/23 21:16:52.554";24;26;20;29;34
"15/05/23 21:16:54.598";20;11;23;29;37
"15/05/23 21:16:59.079";46;24;11;6;33
"15/05/23 21:17:04.350";46;26;7;32;37
"15/05/23 21:17:07.466";28;23;27;25;37
"15/05/23 21:17:10.410";47;8;15;14;35
"15/05/23 21:17:15.030";269;26;26;29;34
"15/05/23 21:17:19.133";303;23;26;8;35
"15/05/23 21:17:19.650";313;118;119;14;36
"15/05/23 21:17:23.222";277;109;214;283;37
"15/05/23 21:17:28.037";301;109;174;233;497
"15/05/23 21:17:33.264";310;104;171;229;532
"15/05/23 21:17:35.286";318;121;179;230;525
"15/05/23 21:17:39.946";324;124;179;232;540
"15/05/23 21:17:44.329";35;125;182;261;551
"15/05/23 21:17:46.672";27;137;191;263;567
"15/05/23 21:17:49.998";46;8;7;271;575
"15/05/23 21:17:53.746";24;21;23;6;391
"15/05/23 21:17:55.481";23;26;9;30;55
"15/05/23 21:17:59.771";48;7;11;7;36
"15/05/23 21:18:05.809";24;12;23;28;36
"15/05/23 21:18:09.441";288;10;23;9;35
"15/05/23 21:18:11.387";315;107;26;31;37
"15/05/23 21:18:14.922";284;127;217;270;35
"15/05/23 21:18:19.365";282;110;162;236;450
"15/05/23 21:18:21.899";287;121;158;240;536
"15/05/23 21:18:26.901";323;104;174;247;529
"15/05/23 21:18:29.710";300;123;166;237;537
"15/05/23 21:18:33.361";305;109;186;259;551
"15/05/23 21:18:37.939";27;112;177;266;567
"15/05/23 21:18:41.899";48;12;204;274;573
"15/05/23 21:18:42.506";24;22;0;2;565
"15/05/23 21:18:48.931";24;25;28;24;87
"15/05/23 21:18:52.016";25;7;28;24;38
"15/05/23 21:18:55.629";293;9;7;27;35
"15/05/23 21:18:58.299";314;107;12;26;35
"15/05/23 21:19:00.409";289;133;220;273;34
"15/05/23 21:19:03.943";284;106;167;241;449
"15/05/23 21:19:10.641";325;125;165;238;539
"15/05/23 21:19:12.404";324;129;176;235;532
"15/05/23 21:19:15.427";302;117;179;266;546
"15/05/23 21:19:21.579";107;119;188;254;557
"15/05/23 21:19:21.907";28;147;197;250;575
"15/05/23 21:19:26.027";28;9;128;278;580
"15/05/23 21:19:30.139";13;28;0;1;567
"15/05/23 21:19:33.119";25;12;28;24;67
"15/05/23 21:19:39.548";240;26;15;10;37
"15/05/23 21:19:42.926";285;27;10;26;34
"15/05/23 21:19:44.202";305;107;15;28;37
"15/05/23 21:19:49.930";278;122;215;276;34
"15/05/23 21:19:51.278";298;124;150;225;471
"15/05/23 21:19:57.030";304;119;156;232;525
"15/05/23 21:19:58.410";308;118;168;251;518
"15/05/23 21:20:03.996";317;107;175;228;527
"15/05/23 21:20:08.383";68;104;167;258;537
"15/05/23 21:20:08.566";24;132;185;260;552
"15/05/23 21:20:12.329";40;9;114;267;561
"15/05/23 21:20:17.181";41;12;0;5;541
"15/05/23 21:20:20.197";22;23;23;27;62
"15/05/23 21:20:25.450";43;24;11;31;35
"15/05/23 21:20:28.776";45;24;22;32;35
"15/05/23 21:20:32.192";293;8;24;10;37
"15/05/23 21:20:36.853";299;93;10;12;34
"15/05/23 21:20:39.856";269;127;211;10;37
"15/05/23 21:20:43.821";294;124;151;275;262
"15/05/23 21:20:46.882";298;120;171;239;501
"15/05/23 21:20:49.264";288;120;166;223;521
"15/05/23 21:20:54.462";292;126;161;226;518
"15/05/23 21:20:58.755";329;125;179;253;529
"15/05/23 21:21:02.386";29;105;169;238;543
"15/05/23 21:21:04.782";41;9;194;266;551
"15/05/23 21:21:07.397";42;19;0;191;558
"15/05/23 21:21:12.919";25;24;26;5;122
"15/05/23 21:21:15.584";23;13;29;23;40
"15/05/23 21:21:18.618";20;23;9;30;34
"15/05/23 21:21:21.085";23;28;8;24;36
"15/05/23 21:21:26.233";43;11;22;25;35
"15/05/23 21:21:31.156";140;26;27;23;37
"15/05/23 21:21:34.419";275;24;27;12;38
"15/05/23 21:21:36.002";304;106;26;11;38
"15/05/23 21:21:41.400";265;121;212;279;37
"15/05/23 21:21:43.216";286;100;152;224;463
"15/05/23 21:21:49.060";291;115;144;233;519
"15/05/23 21:21:51.650";282;113;151;245;507
"15/05/23 21:21:54.980";306;101;175;229;516
"15/05/23 21:21:59.979";34;102;166;259;525
"15/05/23 21:22:00.566";24;127;187;243;542
"15/05/23 21:22:06.976";41;10;19;264;551
"15/05/23 21:22:07.392";44;12;17;5;442
"15/05/23 21:22:13.189";44;28;25;11;56
"15/05/23 21:22:14.604";21;23;8;30;36
"15/05/23 21:22:19.861";46;11;14;27;35
"15/05/23 21:22:23.034";26;26;26;24;34
"15/05/23 21:22:25.662";43;8;24;27;37
"15/05/23 21:22:30.758";45;6;29;14;35
"15/05/23 21:22:32.969";23;9;24;26;35
"15/05/23 21:22:37.982";26;9;14;9;33
"15/05/23 21:22:42.283";24;22;28;9;35
"15/05/23 21:22:46.072";45;26;24;27;37
"15/05/23 21:22:48.088";26;12;8;6;34
"15/05/23 21:22:51.713";23;12;21;24;34
"15/05/23 21:22:55.763";15;12;21;28;36
"15/05/23 21:22:59.817";44;24;21;27;35
"15/05/23 21:23:04.134";23;7;10;9;37
"15/05/23 21:23:05.581";44;27;25;29;37
"15/05/23 21:23:11.520";45;12;21;12;37
"15/05/23 21:23:13.812";21;13;6;8;36
"15/05/23 21:23:16.969";26;9;7;28;37
"15/05/23 21:23:20.854";43;27;11;10;36
"15/05/23 21:23:23.916";44;26;10;10;37
"15/05/23 21:23:29.195";47;9;23;30;36
"15/05/23 21:23:32.424";271;9;12;14;34
"15/05/23 21:23:36.060";304;106;25;11;33
"15/05/23 21:23:37.840";296;123;215;225;34
"15/05/23 21:23:42.611";271;120;146;275;403
"15/05/23 21:23:47.681";292;105;150;254;510
"15/05/23 21:23:51.126";302;120;164;225;516
"15/05/23 21:23:52.767";282;104;173;231;514
"15/05/23 21:23:56.869";287;109;161;251;523
"15/05/23 21:24:02.305";28;103;169;250;537
"15/05/23 21:24:05.198";44;3;195;259;544
"15/05/23 21:24:08.732";45;13;0;5;553
"15/05/23 21:24:11.694";45;29;24;27;92
"15/05/23 21:24:13.734";23;29;23;9;39
"15/05/23 21:24:16.980";25;25;14;12;35
"15/05/23 21:24:23.508";24;22;9;30;34
"15/05/23 21:24:24.582";18;10;8;27;36
"15/05/23 21:24:28.591";46;7;26;11;36
"15/05/23 21:24:33.433";45;25;29;12;37
"15/05/23 21:24:36.163";24;27;22;32;36
"15/05/23 21:24:39.043";25;20;9;13;36
"15/05/23 21:24:43.138";46;8;21;24;34
"15/05/23 21:24:47.936";43;26;25;25;34
"15/05/23 21:24:51.820";23;9;24;6;36
"15/05/23 21:24:54.743";42;14;23;9;34
"15/05/23 21:24:57.713";27;23;25;7;34
"15/05/23 21:25:03.246";24;10;24;26;37
"15/05/23 21:25:04.961";22;23;8;8;37
"15/05/23 21:25:08.313";284;25;12;26;36
"15/05/23 21:25:12.978";304;107;10;13;34
"15/05/23 21:25:17.653";274;125;213;256;34
"15/05/23 21:25:19.659";275;106;155;236;429
"15/05/23 21:25:24.920";300;101;155;236;522
"15/05/23 21:25:27.400";309;121;172;247;516
"15/05/23 21:25:32.323";316;117;179;236;524
"15/05/23 21:25:35.472";322;107;183;252;536
"15/05/23 21:25:39.388";26;97;174;261;555
"15/05/23 21:25:41.096";42;12;174;269;557
"15/05/23 21:25:44.141";26;23;0;6;567
"15/05/23 21:25:47.406";44;23;25;23;75
"15/05/23 21:25:53.754";320;23;23;27;37
"15/05/23 21:25:56.189";267;11;10;11;37
"15/05/23 21:25:58.423";314;125;35;11;37
"15/05/23 21:26:01.849";284;135;215;283;35
"15/05/23 21:26:08.357";320;110;157;244;495
"15/05/23 21:26:11.679";324;108;163;239;536
"15/05/23 21:26:15.082";314;127;177;257;528
"15/05/23 21:26:18.030";337;133;180;267;545
"15/05/23 21:26:22.686";30;112;185;276;558
"15/05/23 21:26:26.351";24;88;176;261;576
"15/05/23 21:26:26.714";25;7;1;287;579
"15/05/23 21:26:33.375";47;12;19;5;360
"15/05/23 21:26:34.971";44;30;4;25;53
"15/05/23 21:26:40.055";19;24;23;12;36
"15/05/23 21:26:44.204";290;10;29;12;34
"15/05/23 21:26:46.683";315;107;25;12;37
"15/05/23 21:26:51.590";303;128;216;246;37
"15/05/23 21:26:52.630";280;122;159;291;423
"15/05/23 21:26:58.379";308;119;154;245;532
"15/05/23 21:27:01.500";319;108;173;252;525
"15/05/23 21:27:05.367";328;106;161;254;537
"15/05/23 21:27:07.608";302;125;170;259;544
"15/05/23 21:27:11.027";27;110;172;269;565
"15/05/23 21:27:16.383";51;12;210;279;576
"15/05/23 21:27:19.991";42;9;0;1;569
"15/05/23 21:27:22.061";24;23;23;24;87
"15/05/23 21:27:24.608";25;9;11;11;37
"15/05/23 21:27:28.666";48;13;26;27;37
"15/05/23 21:27:33.832";284;10;23;11;34
"15/05/23 21:27:37.941";324;110;26;28;37
"15/05/23 21:27:40.456";285;136;223;9;35
"15/05/23 21:27:44.766";312;128;158;295;329
"15/05/23 21:27:48.967";322;107;163;252;528
"15/05/23 21:27:52.020";334;129;179;237;541
"15/05/23 21:27:56.241";337;116;169;260;545
"15/05/23 21:27:57.496";349;119;193;271;559
"15/05/23 21:28:02.030";21;133;191;280;577
"15/05/23 21:28:05.967";42;8;213;288;587
"15/05/23 21:28:08.445";38;25;0;13;594
"15/05/23 21:28:14.048";22;24;27;23;101
"15/05/23 21:28:14.995";45;9;27;15;40
"15/05/23 21:28:19.280";25;11;11;30;34
"15/05/23 21:28:21.922";311;9;7;11;37
"15/05/23 21:28:26.563";311;105;21;26;38
"15/05/23 21:28:29.965";300;129;212;277;37
"15/05/23 21:28:34.150";308;103;157;239;471
"15/05/23 21:28:38.672";318;107;153;233;528
"15/05/23 21:28:39.740";298;109;171;256;523
"15/05/23 21:28:46.444";332;130;175;263;534
"15/05/23 21:28:50.366";197;116;182;271;548
"15/05/23 21:28:51.331";28;150;189;269;566
"15/05/23 21:28:54.598";39;10;139;281;573
"15/05/23 21:28:58.178";45;22;0;2;561
"15/05/23 21:29:04.743";42;13;26;9;69
"15/05/23 21:29:05.440";43;23;28;26;36
"15/05/23 21:29:08.794";20;9;15;13;37
"15/05/23 21:29:15.468";289;12;28;26;36
"15/05/23 21:29:19.160";296;6;4;15;37
"15/05/23 21:29:20.864";312;114;9;13;35
"15/05/23 21:29:24.991";305;131;213;284;33
"15/05/23 21:29:26.938";289;106;158;239;484
"15/05/23 21:29:31.348";323;126;159;245;530
"15/05/23 21:29:33.711";327;114;174;258;524
"15/05/23 21:29:40.036";339;129;162;265;539
"15/05/23 21:29:44.020";32;111;174;272;556
"15/05/23 21:29:46.516";44;94;191;278;569
"15/05/23 21:29:48.648";45;5;2;289;576
"15/05/23 21:29:55.141";309;10;19;4;361
"15/05/23 21:29:57.511";243;26;27;15;53
"15/05/23 21:30:00.144";301;102;23;27;35
"15/05/23 21:30:04.319";294;120;207;273;34
"15/05/23 21:30:09.298";255;101;142;231;468
"15/05/23 21:30:13.094";293;107;159;229;511
"15/05/23 21:30:15.399";281;117;170;245;506
"15/05/23 21:30:19.017";310;101;173;230;511
"15/05/23 21:30:23.960";45;118;164;235;521
"15/05/23 21:30:24.895";23;126;184;249;538
"15/05/23 21:30:28.783";42;11;81;261;549
"15/05/23 21:30:32.194";23;11;0;3;462
"15/05/23 21:30:37.307";42;11;9;25;57
"15/05/23 21:30:40.035";45;12;20;12;36
"15/05/23 21:30:45.414";47;13;32;25;34
"15/05/23 21:30:46.154";21;21;27;11;37
"15/05/23 21:30:50.710";19;23;26;9;35
"15/05/23 21:30:55.505";17;5;11;33;36
"15/05/23 21:30:56.569";23;22;28;8;34
"15/05/23 21:31:02.293";25;11;8;10;36
"15/05/23 21:31:06.526";24;29;10;15;36
"15/05/23 21:31:07.965";44;8;6;12;36
"15/05/23 21:31:12.648";25;13;28;13;36
"15/05/23 21:31:16.504";21;23;27;27;34
"15/05/23 21:31:21.164";272;24;23;24;36
"15/05/23 21:31:25.075";311;73;21;26;36
"15/05/23 21:31:27.179";272;123;212;11;36
"15/05/23 21:31:31.795";269;102;156;291;227
"15/05/23 21:31:35.709";269;116;171;269;503
"15/05/23 21:31:36.246";279;117;151;237;521
"15/05/23 21:31:40.980";303;107;160;249;519
"15/05/23 21:31:45.202";321;102;181;239;526
"15/05/23 21:31:49.155";32;102;184;258;541
"15/05/23 21:31:52.388";40;11;195;276;553
"15/05/23 21:31:56.952";43;22;0;281;570
"15/05/23 21:31:58.437";289;7;22;1;142
"15/05/23 21:32:03.104";303;106;15;30;41
"15/05/23 21:32:06.026";272;118;212;264;35
"15/05/23 21:32:09.240";268;103;148;217;426
"15/05/23 21:32:13.723";256;118;145;255;509
"15/05/23 21:32:18.278";306;104;167;245;512
"15/05/23 21:32:21.706";313;102;174;230;511
"15/05/23 21:32:26.396";332;102;180;249;522
"15/05/23 21:32:28.344";23;130;186;256;542
"15/05/23 21:32:32.345";25;10;202;266;555
"15/05/23 21:32:34.726";18;6;0;5;550
"15/05/23 21:32:38.172";43;12;26;23;87
"15/05/23 21:32:41.686";47;26;28;12;37
"15/05/23 21:32:45.734";42;11;11;10;34
"15/05/23 21:32:50.499";23;11;26;9;36
"15/05/23 21:32:54.408";25;9;7;17;36
"15/05/23 21:32:56.026";20;6;13;31;36
"15/05/23 21:33:02.332";324;12;12;9;37
"15/05/23 21:33:03.641";268;25;20;27;36
"15/05/23 21:33:07.097";309;112;27;10;36
"15/05/23 21:33:13.178";311;135;217;287;34
"15/05/23 21:33:13.722";293;108;162;242;492
"15/05/23 21:33:19.482";331;126;173;240;537
"15/05/23 21:33:21.883";312;130;180;258;539
"15/05/23 21:33:26.599";350;132;184;269;550
"15/05/23 21:33:31.142";28;143;190;276;567
"15/05/23 21:33:31.819";41;153;203;279;587
"15/05/23 21:33:35.077";26;7;29;297;595
"15/05/23 21:33:39.632";40;23;0;3;535
"15/05/23 21:33:45.527";186;29;25;26;59
"15/05/23 21:33:49.033";283;13;9;27;36
