"DateTime";"TL2.SP.AN2L_TCONT_CORRIENTE_REAL_CAJA3";"TL2.SP.AN2L_TCONT_CORRIENTE_REAL_CAJA4";"TL2.SP.AN2L_TCONT_CORRIENTE_REAL_CAJA5";"TL2.SP.AN2L_TCONT_CORRIENTE_REAL_CAJA6";"TL2.SP.AN2L_TCONT_CORRIENTE_REAL_CAJA7"
"15/05/23 17:07:18.538";28;100;157;223;468
"15/05/23 17:07:19.214";37;121;182;244;479
"15/05/23 17:07:22.922";40;6;3;263;496
"15/05/23 17:07:28.544";43;24;25;5;344
"15/05/23 17:07:29.801";20;23;16;27;50
"15/05/23 17:07:34.134";23;15;7;29;34
"15/05/23 17:07:37.339";23;10;10;29;36
"15/05/23 17:07:40.338";41;21;12;14;36
"15/05/23 17:07:46.456";258;6;13;10;37
"15/05/23 17:07:50.134";291;101;9;26;36
"15/05/23 17:07:51.416";281;122;206;99;36
"15/05/23 17:07:56.554";254;118;182;273;358
"15/05/23 17:08:00.872";280;104;148;229;461
"15/05/23 17:08:02.004";259;115;166;230;465
"15/05/23 17:08:08.977";302;116;167;230;470
"15/05/23 17:08:10.232";306;119;173;246;480
"15/05/23 17:08:16.193";24;104;177;253;495
"15/05/23 17:08:18.375";37;11;168;266;507
"15/05/23 17:08:22.984";22;23;0;253;516
"15/05/23 17:08:26.305";264;26;27;0;132
"15/05/23 17:08:29.205";293;101;23;10;41
"15/05/23 17:08:31.378";263;115;205;221;35
"15/05/23 17:08:34.996";261;103;145;220;384
"15/05/23 17:08:40.711";278;123;145;255;462
"15/05/23 17:08:44.609";300;104;159;251;467
"15/05/23 17:08:48.475";310;119;166;236;471
"15/05/23 17:08:48.901";317;120;173;251;483
"15/05/23 17:08:54.305";25;105;165;246;498
"15/05/23 17:08:57.542";37;10;188;275;512
"15/05/23 17:09:00.827";24;12;0;37;518
"15/05/23 17:09:04.113";41;13;24;3;102
"15/05/23 17:09:09.421";260;10;12;10;40
"15/05/23 17:09:13.113";297;101;15;25;35
"15/05/23 17:09:15.466";257;119;207;10;35
"15/05/23 17:09:17.651";260;119;187;270;329
"15/05/23 17:09:22.856";280;98;144;231;459
"15/05/23 17:09:27.887";300;105;164;227;469
"15/05/23 17:09:31.495";313;106;169;245;476
"15/05/23 17:09:33.197";322;120;162;249;484
"15/05/23 17:09:38.905";28;124;166;243;498
"15/05/23 17:09:40.031";22;11;171;272;515
"15/05/23 17:09:43.353";38;20;0;259;522
"15/05/23 17:09:48.881";259;10;20;4;151
"15/05/23 17:09:53.381";279;97;13;30;41
"15/05/23 17:09:54.273";260;122;203;207;35
"15/05/23 17:10:00.351";260;114;143;271;365
"15/05/23 17:10:00.963";276;107;143;230;457
"15/05/23 17:10:07.768";295;104;149;245;464
"15/05/23 17:10:10.838";309;106;168;232;468
"15/05/23 17:10:13.610";292;107;160;231;476
"15/05/23 17:10:17.121";25;109;179;262;493
"15/05/23 17:10:20.258";20;12;171;276;509
"15/05/23 17:10:22.423";27;8;0;146;519
"15/05/23 17:10:28.346";24;13;26;5;123
"15/05/23 17:10:30.620";23;25;10;30;39
"15/05/23 17:10:35.779";18;14;26;25;34
"15/05/23 17:10:39.266";40;26;9;9;33
"15/05/23 17:10:43.486";266;9;22;13;33
"15/05/23 17:10:45.802";280;54;25;12;38
"15/05/23 17:10:47.553";294;118;207;11;36
"15/05/23 17:10:54.083";263;105;153;277;198
"15/05/23 17:10:54.782";291;118;167;261;454
"15/05/23 17:11:01.776";303;119;153;236;477
"15/05/23 17:11:03.395";311;107;174;234;481
"15/05/23 17:11:07.556";326;119;163;251;487
"15/05/23 17:11:12.283";29;125;168;263;498
"15/05/23 17:11:14.614";37;49;171;276;517
"15/05/23 17:11:18.845";42;11;1;262;531
"15/05/23 17:11:22.812";267;27;22;3;296
"15/05/23 17:11:26.907";276;100;10;31;48
"15/05/23 17:11:27.422";283;113;207;84;35
"15/05/23 17:11:31.698";258;114;183;268;349
"15/05/23 17:11:35.263";275;103;148;245;454
"15/05/23 17:11:40.694";288;104;142;234;465
"15/05/23 17:11:44.126";296;105;166;230;466
"15/05/23 17:11:46.012";309;118;173;230;476
"15/05/23 17:11:52.103";25;116;163;249;488
"15/05/23 17:11:54.371";25;11;184;262;502
"15/05/23 17:11:58.822";41;22;0;250;513
"15/05/23 17:12:02.416";41;27;27;6;135
"15/05/23 17:12:05.567";40;24;13;27;39
"15/05/23 17:12:09.747";262;9;17;32;34
"15/05/23 17:12:13.048";283;99;22;24;36
"15/05/23 17:12:16.495";283;118;215;29;36
"15/05/23 17:12:18.334";262;118;185;273;340
"15/05/23 17:12:23.678";281;103;144;232;456
"15/05/23 17:12:26.560";294;117;151;248;469
"15/05/23 17:12:30.446";305;114;169;237;473
"15/05/23 17:12:34.618";287;117;160;249;480
"15/05/23 17:12:38.152";27;107;182;255;493
"15/05/23 17:12:41.037";25;9;181;263;507
"15/05/23 17:12:45.782";17;20;0;254;517
"15/05/23 17:12:48.202";38;8;25;3;156
"15/05/23 17:12:52.783";326;13;10;27;41
"15/05/23 17:12:56.698";282;11;27;26;34
"15/05/23 17:12:57.660";298;134;176;14;37
"15/05/23 17:13:03.386";289;111;144;290;142
"15/05/23 17:13:05.380";268;100;152;224;452
"15/05/23 17:13:11.138";310;104;159;231;476
"15/05/23 17:13:13.488";298;124;174;236;476
"15/05/23 17:13:17.579";328;116;178;260;489
"15/05/23 17:13:22.172";28;117;170;263;500
"15/05/23 17:13:22.472";36;92;171;273;513
"15/05/23 17:13:28.168";39;11;3;264;523
"15/05/23 17:13:29.983";21;20;26;3;334
"15/05/23 17:13:35.718";22;8;14;29;50
"15/05/23 17:13:38.980";19;10;14;26;35
"15/05/23 17:13:43.741";214;27;12;28;34
"15/05/23 17:13:47.025";274;14;23;29;34
"15/05/23 17:13:48.507";283;101;10;14;34
"15/05/23 17:13:53.440";263;122;213;276;33
"15/05/23 17:13:56.853";259;102;147;221;427
"15/05/23 17:14:01.760";298;106;147;236;471
"15/05/23 17:14:03.445";273;101;168;229;467
"15/05/23 17:14:08.067";307;114;158;228;476
"15/05/23 17:14:10.173";276;107;177;250;490
"15/05/23 17:14:14.540";26;102;172;240;503
"15/05/23 17:14:16.540";25;12;169;249;511
"15/05/23 17:14:21.413";22;6;0;0;493
"15/05/23 17:14:24.236";40;7;27;27;73
"15/05/23 17:14:28.439";54;23;25;27;37
"15/05/23 17:14:33.536";42;11;11;29;34
"15/05/23 17:14:37.733";240;9;25;26;36
"15/05/23 17:14:41.274";274;28;16;13;37
"15/05/23 17:14:42.248";282;100;27;8;34
"15/05/23 17:14:47.583";282;120;202;271;36
"15/05/23 17:14:50.935";278;102;149;227;428
"15/05/23 17:14:55.456";280;113;156;226;466
"15/05/23 17:14:56.450";270;117;165;239;464
"15/05/23 17:15:02.470";310;102;172;220;471
"15/05/23 17:15:06.463";328;120;177;244;481
"15/05/23 17:15:08.955";23;128;184;252;496
"15/05/23 17:15:11.440";19;12;196;265;509
"15/05/23 17:15:17.211";24;12;0;5;497
"15/05/23 17:15:20.525";43;9;28;28;73
"15/05/23 17:15:21.751";42;11;8;9;37
"15/05/23 17:15:25.177";24;20;9;13;35
"15/05/23 17:15:29.930";22;26;24;27;35
"15/05/23 17:15:32.393";41;10;8;11;33
"15/05/23 17:15:37.410";41;24;25;13;33
"15/05/23 17:15:40.671";25;9;25;29;35
"15/05/23 17:15:44.766";281;12;27;11;36
"15/05/23 17:15:49.390";287;103;10;29;33
"15/05/23 17:15:51.866";263;129;210;27;34
"15/05/23 17:15:56.178";294;105;150;286;282
"15/05/23 17:16:00.220";306;116;152;237;467
"15/05/23 17:16:00.841";287;117;174;228;480
"15/05/23 17:16:04.878";295;122;176;249;487
"15/05/23 17:16:09.915";336;126;181;258;498
"15/05/23 17:16:14.905";24;115;187;253;513
"15/05/23 17:16:15.699";39;11;179;275;525
"15/05/23 17:16:19.191";38;21;0;261;539
"15/05/23 17:16:25.647";250;25;25;2;154
"15/05/23 17:16:28.515";238;35;28;24;42
"15/05/23 17:16:31.466";247;117;200;25;35
"15/05/23 17:16:36.160";243;93;138;268;194
"15/05/23 17:16:39.394";250;94;161;242;434
"15/05/23 17:16:42.226";271;108;156;212;453
"15/05/23 17:16:45.687";255;98;163;214;453
"15/05/23 17:16:49.595";294;100;170;232;462
"15/05/23 17:16:54.255";30;91;175;238;470
"15/05/23 17:16:54.839";21;33;185;232;482
"15/05/23 17:16:58.770";41;10;0;260;499
"15/05/23 17:17:03.334";13;21;25;1;260
"15/05/23 17:17:07.365";39;24;16;27;49
"15/05/23 17:17:10.559";20;12;26;30;35
"15/05/23 17:17:14.786";40;9;22;12;34
"15/05/23 17:17:18.035";27;24;27;26;34
"15/05/23 17:17:22.122";41;11;24;8;36
"15/05/23 17:17:25.544";39;8;24;25;34
"15/05/23 17:17:29.747";274;12;9;13;33
"15/05/23 17:17:32.861";294;102;9;13;36
"15/05/23 17:17:34.910";260;125;218;258;34
"15/05/23 17:17:39.553";297;118;147;228;398
"15/05/23 17:17:41.868";274;98;155;231;479
"15/05/23 17:17:48.563";311;107;176;222;482
"15/05/23 17:17:50.987";323;105;178;250;489
"15/05/23 17:17:54.681";300;106;183;259;501
"15/05/23 17:17:58.419";23;102;176;267;514
"15/05/23 17:18:01.135";25;11;199;280;534
"15/05/23 17:18:04.014";20;21;0;19;542
"15/05/23 17:18:09.872";264;23;24;3;103
"15/05/23 17:18:12.322";285;100;8;12;38
"15/05/23 17:18:16.275";279;112;213;235;38
"15/05/23 17:18:19.315";276;111;142;215;374
"15/05/23 17:18:23.159";283;99;145;226;459
"15/05/23 17:18:27.935";299;104;146;220;464
"15/05/23 17:18:29.257";282;113;171;224;470
"15/05/23 17:18:33.910";286;119;177;228;481
"15/05/23 17:18:37.748";27;123;181;257;494
"15/05/23 17:18:39.814";38;10;185;274;513
"15/05/23 17:18:44.335";40;8;0;31;520
"15/05/23 17:18:47.144";41;12;23;23;110
"15/05/23 17:18:53.283";249;23;14;27;39
"15/05/23 17:18:56.672";273;23;27;13;33
"15/05/23 17:18:57.673";282;114;130;13;36
"15/05/23 17:19:01.314";278;99;207;272;41
"15/05/23 17:19:04.379";281;97;162;215;443
"15/05/23 17:19:11.094";296;102;148;224;468
"15/05/23 17:19:12.683";304;104;152;242;469
"15/05/23 17:19:17.396";318;105;173;246;479
"15/05/23 17:19:22.115";36;119;164;247;491
"15/05/23 17:19:23.886";35;130;188;260;508
"15/05/23 17:19:28.486";21;10;18;272;525
"15/05/23 17:19:31.563";22;12;18;7;437
"15/05/23 17:19:36.566";201;8;15;29;55
"15/05/23 17:19:37.897";240;11;16;25;37
"15/05/23 17:19:42.512";278;102;10;14;35
"15/05/23 17:19:45.313";247;121;209;269;36
"15/05/23 17:19:50.011";279;101;145;216;417
"15/05/23 17:19:54.107";298;98;162;215;462
"15/05/23 17:19:55.805";308;104;168;211;459
"15/05/23 17:20:01.770";318;118;174;243;476
"15/05/23 17:20:03.399";296;123;180;247;488
"15/05/23 17:20:08.349";23;138;188;256;502
"15/05/23 17:20:09.804";25;12;174;274;518
"15/05/23 17:20:15.976";16;14;0;6;503
"15/05/23 17:20:19.598";254;10;24;26;72
"15/05/23 17:20:22.604";273;99;10;27;37
"15/05/23 17:20:25.617";269;108;209;206;35
"15/05/23 17:20:30.143";250;109;140;211;369
"15/05/23 17:20:32.936";269;99;141;236;450
"15/05/23 17:20:34.700";276;99;157;233;457
"15/05/23 17:20:41.396";290;93;164;222;455
"15/05/23 17:20:43.714";272;103;170;223;465
"15/05/23 17:20:47.801";28;119;173;244;477
"15/05/23 17:20:49.756";26;12;187;250;490
"15/05/23 17:20:54.912";40;23;0;133;503
"15/05/23 17:20:57.702";42;14;26;2;117
"15/05/23 17:20:59.868";26;10;26;15;39
"15/05/23 17:21:03.225";24;14;28;9;35
"15/05/23 17:21:08.210";42;11;28;14;36
"15/05/23 17:21:10.636";25;11;26;8;34
"15/05/23 17:21:14.100";44;6;8;26;36
"15/05/23 17:21:20.021";45;11;12;12;36
"15/05/23 17:21:23.538";47;22;8;30;34
"15/05/23 17:21:27.073";264;25;23;15;36
"15/05/23 17:21:30.614";284;103;11;8;37
"15/05/23 17:21:35.348";282;118;206;104;34
"15/05/23 17:21:37.361";257;97;185;269;358
"15/05/23 17:21:42.493";280;112;147;241;457
"15/05/23 17:21:46.177";293;97;165;221;464
"15/05/23 17:21:49.535";304;97;153;242;468
"15/05/23 17:21:52.203";286;116;163;240;480
"15/05/23 17:21:56.800";22;120;182;250;495
"15/05/23 17:21:57.867";42;11;188;257;509
"15/05/23 17:22:01.960";43;23;0;188;518
"15/05/23 17:22:04.552";42;12;26;5;125
"15/05/23 17:22:08.733";45;14;11;11;41
"15/05/23 17:22:13.907";22;8;11;29;34
"15/05/23 17:22:15.402";40;9;9;28;36
"15/05/23 17:22:21.867";272;14;27;28;34
"15/05/23 17:22:24.074";290;103;13;9;36
"15/05/23 17:22:26.420";262;121;213;277;34
"15/05/23 17:22:30.845";278;102;146;225;411
"15/05/23 17:22:36.528";293;112;155;228;471
"15/05/23 17:22:40.154";304;114;172;220;474
"15/05/23 17:22:43.047";323;113;162;243;480
"15/05/23 17:22:45.371";297;123;167;234;491
"15/05/23 17:22:49.841";26;108;178;257;509
"15/05/23 17:22:51.390";40;11;204;275;530
"15/05/23 17:22:57.824";39;11;0;4;538
"15/05/23 17:22:58.554";24;26;25;23;88
"15/05/23 17:23:04.460";268;13;22;28;36
"15/05/23 17:23:07.522";282;102;9;30;35
"15/05/23 17:23:10.744";283;115;210;265;35
"15/05/23 17:23:14.212";273;116;145;211;403
"15/05/23 17:23:19.714";275;101;146;243;465
"15/05/23 17:23:23.108";294;97;168;222;466
"15/05/23 17:23:26.643";311;113;173;233;470
"15/05/23 17:23:29.191";295;103;166;243;482
"15/05/23 17:23:33.800";20;120;169;250;498
"15/05/23 17:23:36.899";21;4;166;266;517
"15/05/23 17:23:39.824";38;12;0;0;510
"15/05/23 17:23:43.800";19;26;22;25;88
"15/05/23 17:23:48.258";23;9;24;27;37
"15/05/23 17:23:49.478";24;23;8;9;37
"15/05/23 17:23:54.204";20;12;8;26;35
"15/05/23 17:23:57.317";24;21;12;14;33
"15/05/23 17:24:02.742";269;23;11;15;36
"15/05/23 17:24:06.589";292;46;25;9;35
"15/05/23 17:24:06.929";280;127;203;8;36
"15/05/23 17:24:13.352";281;103;153;282;174
"15/05/23 17:24:15.807";274;103;169;265;460
"15/05/23 17:24:20.474";301;118;165;235;483
"15/05/23 17:24:24.180";310;107;173;236;479
"15/05/23 17:24:26.001";320;119;166;250;493
"15/05/23 17:24:31.463";33;105;171;255;503
"15/05/23 17:24:32.656";19;137;176;272;517
"15/05/23 17:24:35.827";39;9;2;242;526
"15/05/23 17:24:42.555";57;23;19;4;328
"15/05/23 17:24:46.101";267;11;10;11;51
"15/05/23 17:24:47.842";283;101;24;15;36
"15/05/23 17:24:52.079";273;114;213;266;33
"15/05/23 17:24:54.313";253;101;147;209;417
"15/05/23 17:25:00.151";276;100;158;223;464
"15/05/23 17:25:03.545";294;101;164;234;462
"15/05/23 17:25:07.424";312;105;161;224;470
"15/05/23 17:25:08.560";290;119;159;246;481
"15/05/23 17:25:13.456";28;105;180;252;495
"15/05/23 17:25:15.225";36;2;173;260;510
"15/05/23 17:25:20.076";24;22;0;0;497
"15/05/23 17:25:24.780";24;21;25;24;80
"15/05/23 17:25:29.093";269;22;15;27;36
"15/05/23 17:25:30.851";282;100;29;8;35
"15/05/23 17:25:35.361";274;118;213;270;34
"15/05/23 17:25:37.816";279;93;145;211;413
"15/05/23 17:25:43.623";289;98;161;218;465
"15/05/23 17:25:44.409";266;111;167;232;459
"15/05/23 17:25:49.781";305;114;173;218;469
"15/05/23 17:25:51.658";276;106;178;243;480
"15/05/23 17:25:57.145";27;99;186;249;496
"15/05/23 17:25:58.566";40;12;171;258;511
"15/05/23 17:26:02.583";39;20;0;5;500
"15/05/23 17:26:08.683";262;10;22;25;85
"15/05/23 17:26:12.510";288;67;12;30;35
"15/05/23 17:26:15.249";266;120;210;29;37
"15/05/23 17:26:19.185";260;103;150;278;208
"15/05/23 17:26:20.998";260;102;164;253;459
"15/05/23 17:26:26.365";296;115;167;225;477
"15/05/23 17:26:29.818";302;102;171;225;474
"15/05/23 17:26:31.643";315;100;162;244;482
"15/05/23 17:26:37.624";32;102;180;251;494
"15/05/23 17:26:38.281";18;83;189;259;509
"15/05/23 17:26:41.723";40;11;2;269;524
"15/05/23 17:26:46.326";20;13;22;5;320
"15/05/23 17:26:49.231";25;10;10;9;50
"15/05/23 17:26:52.966";41;9;12;29;35
"15/05/23 17:26:58.903";22;26;24;27;35
"15/05/23 17:27:02.153";271;12;12;27;33
"15/05/23 17:27:04.431";295;101;14;28;33
"15/05/23 17:27:09.183";284;126;209;278;33
"15/05/23 17:27:12.684";260;99;146;226;423
"15/05/23 17:27:14.935";262;102;161;224;471
"15/05/23 17:27:20.531";303;115;167;238;467
"15/05/23 17:27:23.001";309;120;176;226;476
"15/05/23 17:27:26.326";293;103;180;246;492
"15/05/23 17:27:29.792";24;104;181;257;506
"15/05/23 17:27:31.964";26;10;195;271;519
"15/05/23 17:27:37.532";253;11;0;5;507
"15/05/23 17:27:41.597";274;96;32;22;90
"15/05/23 17:27:43.033";269;116;207;175;36
"15/05/23 17:27:48.050";241;111;178;264;357
"15/05/23 17:27:52.616";264;96;137;213;451
"15/05/23 17:27:56.298";268;97;145;213;456
"15/05/23 17:28:00.335";285;108;163;213;452
"15/05/23 17:28:04.089";296;100;169;228;461
"15/05/23 17:28:07.021";25;94;162;236;472
"15/05/23 17:28:09.317";42;11;185;245;485
"15/05/23 17:28:12.069";25;12;0;48;500
"15/05/23 17:28:18.427";37;23;25;25;109
"15/05/23 17:28:18.799";24;26;28;9;39
"15/05/23 17:28:25.183";24;26;24;23;34
"15/05/23 17:28:29.306";45;8;23;13;34
"15/05/23 17:28:32.990";260;25;11;24;37
"15/05/23 17:28:36.404";270;23;22;28;36
"15/05/23 17:28:37.292";280;117;141;14;35
"15/05/23 17:28:42.383";251;102;214;279;90
"15/05/23 17:28:46.897";257;97;139;221;445
"15/05/23 17:28:50.357";292;117;145;225;466
"15/05/23 17:28:54.199";292;114;156;228;460
"15/05/23 17:28:57.671";312;102;158;223;472
"15/05/23 17:29:01.724";77;120;176;245;483
"15/05/23 17:29:02.272";26;132;183;247;497
"15/05/23 17:29:05.865";43;12;101;262;517
"15/05/23 17:29:09.373";25;10;0;4;474
"15/05/23 17:29:15.350";267;14;8;14;60
"15/05/23 17:29:17.937";281;104;24;26;35
"15/05/23 17:29:21.962";252;121;213;269;37
"15/05/23 17:29:26.615";279;102;145;218;404
"15/05/23 17:29:27.674";254;95;146;240;461
"15/05/23 17:29:34.060";291;113;162;234;457
"15/05/23 17:29:37.506";307;105;155;219;468
"15/05/23 17:29:41.204";311;119;159;225;480
"15/05/23 17:29:43.119";25;104;180;232;493
"15/05/23 17:29:45.196";40;11;188;259;507
"15/05/23 17:29:50.206";26;23;0;10;501
"15/05/23 17:29:55.749";259;22;24;22;88
"15/05/23 17:29:57.985";272;100;13;15;37
"15/05/23 17:30:02.601";255;123;205;249;34
"15/05/23 17:30:03.407";268;97;144;216;382
"15/05/23 17:30:08.592";256;101;146;216;456
"15/05/23 17:30:12.999";290;103;160;216;460
"15/05/23 17:30:17.202";302;114;157;234;464
"15/05/23 17:30:19.540";279;118;174;228;474
"15/05/23 17:30:24.586";26;100;179;251;488
"15/05/23 17:30:26.408";24;7;184;258;503
"15/05/23 17:30:28.569";23;23;0;87;510
"15/05/23 17:30:33.641";42;9;21;0;113
"15/05/23 17:30:38.945";258;23;27;12;39
"15/05/23 17:30:42.535";282;50;9;26;35
"15/05/23 17:30:43.680";261;118;208;13;33
"15/05/23 17:30:49.381";259;103;149;273;176
"15/05/23 17:30:50.251";275;115;158;255;452
"15/05/23 17:30:56.875";291;115;148;227;468
"15/05/23 17:31:00.070";296;114;164;238;463
"15/05/23 17:31:03.928";284;98;172;226;478
"15/05/23 17:31:07.679";32;101;161;244;486
"15/05/23 17:31:11.334";40;130;181;239;502
"15/05/23 17:31:12.370";24;9;2;239;511
"15/05/23 17:31:17.290";26;14;25;3;315
"15/05/23 17:31:20.518";40;7;11;11;48
"15/05/23 17:31:22.612";24;9;27;12;35
"15/05/23 17:31:26.783";26;23;8;9;34
"15/05/23 17:31:30.949";26;11;27;8;34
"15/05/23 17:31:33.673";27;14;23;8;36
"15/05/23 17:31:37.938";26;25;10;8;35
"15/05/23 17:31:42.904";20;25;27;28;33
"15/05/23 17:31:44.035";39;23;27;8;34
"15/05/23 17:31:48.866";24;11;27;11;36
"15/05/23 17:31:52.076";26;21;29;13;34
"15/05/23 17:31:56.693";40;14;26;26;34
"15/05/23 17:32:00.540";40;6;27;16;35
"15/05/23 17:32:04.092";21;26;12;25;36
"15/05/23 17:32:06.827";44;22;12;7;37
"15/05/23 17:32:11.579";39;23;15;8;36
"15/05/23 17:32:12.990";40;13;24;13;33
"15/05/23 17:32:19.544";258;9;8;12;35
"15/05/23 17:32:22.644";252;98;10;16;34
"15/05/23 17:32:26.970";253;118;208;266;33
"15/05/23 17:32:27.234";250;97;140;216;412
"15/05/23 17:32:31.271";249;97;157;218;455
"15/05/23 17:32:34.533";278;102;161;231;453
"15/05/23 17:32:40.900";293;111;166;220;460
"15/05/23 17:32:42.787";259;98;172;236;472
"15/05/23 17:32:47.218";26;96;162;241;485
"15/05/23 17:32:49.584";22;9;163;252;498
"15/05/23 17:32:53.904";38;24;0;5;487
"15/05/23 17:32:58.907";25;23;24;22;85
"15/05/23 17:33:00.024";42;27;7;9;35
"15/05/23 17:33:03.240";24;13;9;15;36
"15/05/23 17:33:10.190";233;12;23;13;35
"15/05/23 17:33:13.361";265;14;9;30;36
"15/05/23 17:33:14.673";272;111;29;29;34
"15/05/23 17:33:19.586";271;123;217;271;36
"15/05/23 17:33:21.617";279;94;143;221;429
"15/05/23 17:33:27.703";290;112;145;226;459
"15/05/23 17:33:28.303";283;102;168;245;454
"15/05/23 17:33:32.282";290;120;174;228;470
"15/05/23 17:33:36.788";300;120;177;257;485
"15/05/23 17:33:41.920";23;106;189;265;503
"15/05/23 17:33:45.994";42;10;167;270;521
"15/05/23 17:33:46.752";39;12;0;0;505
"15/05/23 17:33:50.113";17;10;27;24;71
"15/05/23 17:33:55.898";264;14;27;27;37
"15/05/23 17:33:58.788";280;104;11;14;34
"15/05/23 17:34:03.669";277;120;212;270;34
"15/05/23 17:34:06.584";280;102;145;212;395
"15/05/23 17:34:10.994";288;116;146;227;460
"15/05/23 17:34:14.938";301;108;165;240;465
"15/05/23 17:34:18.285";317;109;171;233;474
"15/05/23 17:34:20.553";297;111;176;259;486
